index,final_status,partners,partner_types,ended_at,requested_at,mechanism_type,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,current_offer,current_proposer,n_acceptances,new_offers
0,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,1.8826152060064487,0.15,True,False,,,2,False,,,0c2f096a-0ebe-46b7-b6a7-bed960d1837c,0,[]
1,failed,"['04Ind@2', '02Dec@1']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.4012483509723097,0.15,True,False,,,2,False,,"(5, 1, 1)",c1616d14-a0c7-4226-b61b-76ac271c7f5d,0,[]
2,failed,"['02Dec@1', '01Dec@0']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.7795571379829198,0.15,True,False,,,2,False,,"(5, 1, 1)",7d85c632-9007-4062-a5ec-41cb323e959b,0,[]
3,failed,"['02Dec@1', '01Dec@0']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.940289900987409,0.15,True,False,,,2,False,,"(5, 1, 1)",6ba1d75c-0995-4d6d-abed-66b81bb31882,0,[]
4,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,1.509513087978121,0.15,True,False,,,2,False,,"(5, 1, 1)",c589c1e6-4b40-4b0d-a2f9-68f8f6b56b68,0,[]
5,failed,"['00Dec@0', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.7369463420473039,0.15,True,False,,,2,False,,,720793c4-e6b4-4fd6-bb35-0096e2fc384a,0,[]
6,failed,"['04Ind@2', '02Dec@1']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,1.2532422380172648,0.15,True,False,,,2,False,,,d93f08e0-d2cc-42f0-b9cc-a8aa600bc393,0,[]
7,failed,"['01Dec@0', '03Buy@1']","['DecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,6.394288605020847,0.9,False,False,"(10, 6, 28)",,2,False,,"(10, 6, 28)",7d88ba31-b87a-4fd0-a1de-814496a6cdfc,0,"[('7d88ba31-b87a-4fd0-a1de-814496a6cdfc', (10, 6, 28))]"
8,failed,"['07Dec@3', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,5.117421253991779,0.9,False,False,"(2, 2, 21)",,2,False,,"(2, 2, 21)",9091e60a-7d97-4569-a986-e3a52196c4c1,0,"[('9091e60a-7d97-4569-a986-e3a52196c4c1', (2, 2, 21))]"
9,failed,"['07Dec@3', '04Ind@2']","['DecentralizingAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,3.128677402040921,0.9,False,False,"(2, 1, 20)",,2,False,,"(2, 1, 20)",3a6d801e-1cf3-43a8-a1f9-a709dd1f847b,0,"[('3a6d801e-1cf3-43a8-a1f9-a709dd1f847b', (2, 1, 20))]"
10,failed,"['04Ind@2', '03Buy@1']","['IndDecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,3.2246601170045324,0.9,False,False,"(5, 5, 15)",,2,False,,"(5, 5, 15)",b91b60f3-de5a-40f6-8817-83fdc11699fc,0,"[('b91b60f3-de5a-40f6-8817-83fdc11699fc', (5, 5, 15))]"
11,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,3.3542851909878664,0.9,False,False,"(1, 1, 16)",,2,False,,"(1, 1, 16)",b04aecad-25ff-4996-958c-084cafb06fc4,0,"[('b04aecad-25ff-4996-958c-084cafb06fc4', (1, 1, 16))]"
12,failed,"['04Ind@2', '07Dec@3']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,4.66883980698185,0.9,False,False,"(5, 7, 61)",,2,False,,"(5, 7, 61)",fc12d2c0-c8f7-48da-8434-eab7ce7ba020,0,"[('fc12d2c0-c8f7-48da-8434-eab7ce7ba020', (5, 7, 61))]"
13,failed,"['02Dec@1', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,3.2202474359655753,0.9,False,False,"(4, 9, 47)",,2,False,,"(4, 9, 47)",92d9b53f-3f4a-4246-9654-48ce603271c7,0,"[('92d9b53f-3f4a-4246-9654-48ce603271c7', (4, 9, 47))]"
14,failed,"['00Dec@0', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,3.9049832439632155,0.9,False,False,"(11, 9, 29)",,2,False,,"(11, 9, 29)",429fed02-2d11-40e6-9730-d595913d14a7,0,"[('429fed02-2d11-40e6-9730-d595913d14a7', (11, 9, 29))]"
15,failed,"['04Ind@2', '02Dec@1']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,5.701319475949276,0.9,False,False,"(5, 1, 17)",,2,False,,"(5, 1, 17)",5118eb93-6398-4e6b-a651-6bca5716375e,0,"[('5118eb93-6398-4e6b-a651-6bca5716375e', (5, 1, 17))]"
16,failed,"['00Dec@0', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,6.077164600021206,0.9,False,False,"(16, 6, 30)",,2,False,,"(16, 6, 30)",48ca6d9f-7690-4770-b4f1-72e3ede8211a,0,[]
17,failed,"['06MyA@3', '05Dec@2']","['MyAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,5.792341630032752,0.9,False,False,"(1, 1, 20)",,2,False,,"(1, 1, 20)",71d13e9a-d3b9-4e48-a031-739ce34092cb,0,"[('71d13e9a-d3b9-4e48-a031-739ce34092cb', (1, 1, 20))]"
