index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,f235ffd9-507d-491d-a3ca-b6737ea7273d,SELLER,00Ran@0,_SystemAgent,RandomAgent,24,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,24,,-1,-1
1,c149d2f9-0cff-4ba8-92e7-c4fbbd9a9a13,SELLER,01Ran@0,_SystemAgent,RandomAgent,40,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,40,,-1,-1
2,30698374-0a74-4fc9-8706-7c72e443abc4,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,21,2,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,21,,-1,-1
3,9d08e1b1-2957-41b5-bb9b-43649b23ac72,SELLER,01Ran@0,_SystemAgent,RandomAgent,25,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,25,,-1,-1
4,6812c3d1-e8e6-4bae-8f5a-186b88e92459,SELLER,01Ran@0,_SystemAgent,RandomAgent,28,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,28,,-1,-1
5,5a3433d9-72fa-4423-8fa2-9ff6f74fb656,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,24,1,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,24,,-1,-1
6,93ace82f-94db-4a15-a7b8-9745758f702b,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,34,1,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,34,,-1,-1
7,0dc57fbc-d467-4d2d-add4-4208938e2945,SELLER,00Ran@0,_SystemAgent,RandomAgent,4,4,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,4,,-1,-1
8,1f57ce77-9e05-4cf8-86ea-faa56d2b8c7d,SELLER,00Ran@0,_SystemAgent,RandomAgent,22,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,22,,-1,-1
9,673d626e-e4c2-44bb-902d-d95dd31a9dd4,SELLER,00Ran@0,_SystemAgent,RandomAgent,7,6,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,7,,-1,-1
10,ae661ba1-dded-472c-9a55-12ac3a845472,SELLER,01Ran@0,_SystemAgent,RandomAgent,9,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,9,,-1,-1
11,493819a7-3a6b-40ff-a14c-f2e019797f17,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,17,4,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,17,,-1,-1
12,6f5b5bcc-283c-491e-bccf-7d3937a8ca46,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,3,,-1,-1
13,7e5445d2-ad6c-46ae-b60e-336ce329056f,SELLER,00Ran@0,_SystemAgent,RandomAgent,38,5,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,38,,-1,-1
14,cb24c771-eeb5-4374-91e8-81a6ff7aab6c,SELLER,01Ran@0,_SystemAgent,RandomAgent,11,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,11,,-1,-1
15,f30fcf6d-88e5-472a-8451-3eab6b8ba896,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,13,,-1,-1
16,cc41b218-bd94-4677-ba2e-09466dc0c069,SELLER,00Ran@0,_SystemAgent,RandomAgent,8,4,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,8,,-1,-1
17,1108688e-e8b7-4c37-a096-2eb353eb9e56,SELLER,01Ran@0,_SystemAgent,RandomAgent,6,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,6,,-1,-1
18,692469c6-fcc2-49e4-b9e4-8f34facec2a4,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,10,1,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,10,,-1,-1
19,ffce4bbe-3a53-44cb-ae4c-e45a5fa8976a,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,10,5,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,-1,07Dec@3:product(0.2),-1,-1
20,f6e968df-3501-4043-b495-05b77aeea41e,SELLER,01Ran@0,_SystemAgent,RandomAgent,36,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,36,,-1,-1
21,4f5aaf61-3f79-4f10-8522-33a254d62717,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,24,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,24,,-1,-1
22,e0fae2a8-a81a-4c27-af62-6fc73e9b5a20,SELLER,01Ran@0,_SystemAgent,RandomAgent,36,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,36,,-1,-1
23,0a56747c-cf30-44d0-a432-c7b43e21ea34,SELLER,01Ran@0,_SystemAgent,RandomAgent,35,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,35,,-1,-1
24,574bb21c-3651-44a7-8163-4f805ed04d61,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,11,2,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,11,,-1,-1
25,896c82c6-5df5-43e3-9ed9-f9fd8612799b,SELLER,01Ran@0,_SystemAgent,RandomAgent,27,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,27,,-1,-1
26,6f40d74b-e85b-4901-996f-14e20d8548cb,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,41,4,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,41,,-1,-1
27,fd73ef8d-fa4e-43af-b98a-770c24d677ac,SELLER,00Ran@0,_SystemAgent,RandomAgent,38,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,38,,-1,-1
28,5890e186-49cf-47bc-9903-b52aaccba187,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,26,1,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,26,,-1,-1
29,53f29e65-aadf-4432-9c30-82ac3386d307,SELLER,00Ran@0,_SystemAgent,RandomAgent,24,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,24,,-1,-1
30,af85dd5d-e866-45ca-8cee-e5e93d32e7c5,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,25,2,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,25,,-1,-1
31,24fb9295-8122-4abd-9097-6e57fea4db80,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,17,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,17,,-1,-1
32,2f99f275-3fa7-4ce9-a996-50cc64fb4583,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,40,4,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,40,,-1,-1
33,aa8cefdb-f928-40a8-a447-516e7dce643b,SELLER,01Ran@0,_SystemAgent,RandomAgent,4,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,4,,-1,-1
34,0ed0e053-b7c3-4456-b2c5-898af9e5c794,SELLER,01Ran@0,_SystemAgent,RandomAgent,31,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,31,,-1,-1
35,2427b936-f003-425f-a0dc-bf56cf763196,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,30,2,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,30,,-1,-1
36,6aaf34e0-788e-4189-8980-842603e40c9b,SELLER,00Ran@0,_SystemAgent,RandomAgent,30,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,30,,-1,-1
37,717ba0c5-f13d-4412-8389-5cea658a79ee,SELLER,00Ran@0,_SystemAgent,RandomAgent,8,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,8,,-1,-1
38,d46f233b-eaab-4f22-9a00-0a2145842c35,SELLER,01Ran@0,_SystemAgent,RandomAgent,15,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,15,,-1,-1
39,448b7c5f-12da-48ed-8077-e901ad8fc7ae,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,12,1,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,12,,-1,-1
40,10421a4d-a4ee-4bf8-9b70-bb9801051109,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,34,,-1,-1
41,343bf650-cb95-435d-8380-7293ad2c1880,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,33,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,33,,-1,-1
42,1bab8004-b9c8-42cf-9540-cc5ede9f96c7,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,38,1,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,38,,-1,-1
43,2342c8b6-cb9c-4d76-906c-823801840b81,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,11,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,11,,-1,-1
44,adc7dff5-ab97-4e88-95b4-acd2b1828be6,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,23,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,23,,-1,-1
45,6dd177e9-ba1c-4389-83bc-3be58ce8524d,SELLER,01Ran@0,_SystemAgent,RandomAgent,35,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,35,,-1,-1
46,7e6596d5-7902-47ae-b559-9b01ee4c8d6a,SELLER,00Ran@0,_SystemAgent,RandomAgent,6,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,6,,-1,-1
47,d97286b1-fb29-4519-9020-e920dcc72730,SELLER,01Ran@0,_SystemAgent,RandomAgent,10,5,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,10,,-1,-1
48,811f6912-70a3-44e8-a9e5-5d925f60a52d,SELLER,01Ran@0,_SystemAgent,RandomAgent,18,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,18,,-1,-1
49,f841935f-faba-4d95-905c-9ef07aca48f6,SELLER,01Ran@0,_SystemAgent,RandomAgent,8,5,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,8,,-1,-1
50,ee6f7db6-47cb-441f-8c91-8a5d427c0cca,SELLER,00Ran@0,_SystemAgent,RandomAgent,1,4,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,1,,-1,-1
51,ead6c57e-3574-45c2-94be-bef709d41a11,SELLER,00Ran@0,_SystemAgent,RandomAgent,13,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,13,,-1,-1
52,8d7ca898-e7a0-404d-9e19-9882eb7d87c2,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,10,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,-1,07Dec@3:product(1.0),-1,-1
53,609c5902-3047-4bbc-b5a0-49618ec2f301,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,15,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,15,,-1,-1
54,f43a6cac-d798-4df0-8325-842f159e9f22,SELLER,00Ran@0,_SystemAgent,RandomAgent,26,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,26,,-1,-1
55,060a1c7d-4400-4d64-a6e7-d6a46ffac687,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,17,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,17,,-1,-1
56,f0ac9da6-11d0-4a82-99df-3c24a705b306,SELLER,00Ran@0,_SystemAgent,RandomAgent,42,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,42,,-1,-1
57,e101170c-a10d-41ef-b37b-9c8d1f05aa9c,SELLER,01Ran@0,_SystemAgent,RandomAgent,38,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,38,,-1,-1
58,c5ec4d4c-6866-4f90-b832-3f8b465c150c,SELLER,01Ran@0,_SystemAgent,RandomAgent,5,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,5,,-1,-1
59,c1b30439-45b9-4ead-9707-cbd6153c8df9,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,17,2,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,17,,-1,-1
60,7fe16d65-5610-4d24-b3ac-a4bda2cf031c,SELLER,01Ran@0,_SystemAgent,RandomAgent,17,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,17,,-1,-1
61,c5253a14-6d0c-476b-933e-8bb1460166b5,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,23,2,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,False,4,0,23,,-1,-1
62,7e491d71-d920-4c49-a19c-9c8fabd0fc0d,SELLER,01Ran@0,_SystemAgent,RandomAgent,21,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,21,,-1,-1
63,97819c67-e593-412f-8788-732a264326c8,SELLER,01Ran@0,_SystemAgent,RandomAgent,20,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,20,,-1,-1
64,e76f5cbd-8a2d-45f5-a8ee-249f2422a945,07Dec@3,BUYER,DecentralizingAgent,_SystemAgent,4,3,66,0,-1,-1,BUYER|07Dec@3,[],07Dec@3,BUYER,p4,BUYER,True,4,0,4,,-1,-1
