index,final_status,partners,partner_types,ended_at,requested_at,mechanism_type,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,current_offer,current_proposer,n_acceptances,new_offers
0,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.18708468996919692,0.15,True,False,,,2,False,,"(5, 1, 1)",a61b6701-8f69-4a15-a2a8-f989f36a3b1f,0,[]
1,failed,"['07Dec@3', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.3463269019848667,0.15,True,False,,,2,False,,"(8, 1, 1)",e24710e6-cc80-4d07-9f95-cd1246efb3b5,0,[]
2,failed,"['07Dec@3', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,1.0370842689881101,0.15,True,False,,,2,False,,,b559a281-dd33-4db8-93b4-2fe3fd4359c5,0,[]
3,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.5926664579892531,0.15,True,False,,,2,False,,,049a462a-a37a-4ccf-9f4d-40480e3e759d,0,[]
4,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.07319974800338969,0.15,True,False,,,2,False,,,354084f2-9955-4cc7-ac11-a9b2c37c50e3,0,[]
5,failed,"['00Ind@0', '02Dec@1']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.48258396703749895,0.15,True,False,,,2,False,,"(12, 10, 36)",36278b2a-dd9b-4df9-a20e-8b2f251dee9c,0,[]
6,failed,"['00Ind@0', '02Dec@1']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.8012425559572875,0.15,True,False,,,2,False,,,7de8353f-d160-46a7-8ae4-4fa2e55e22c7,0,[]
7,failed,"['07Dec@3', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.5751887049991637,0.15,True,False,,,2,False,,,cddacbc1-875d-4e45-9766-6856d90c6c04,0,[]
8,failed,"['00Ind@0', '02Dec@1']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.41753496800083667,0.15,True,False,,,2,False,,,067dfc0a-7972-4c1c-a5d9-d292d85ad4b4,0,[]
9,failed,"['02Dec@1', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,7,2.068217834981624,0.4,False,False,"(5, 7, 56)",,2,False,,"(5, 7, 56)",d31421a4-364d-43da-a756-585159f382bb,0,"[('d31421a4-364d-43da-a756-585159f382bb', (5, 7, 56))]"
10,failed,"['02Dec@1', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,8,2.2292475419817492,0.45,True,False,,,2,False,,"(3, 11, 28)",7cb20ddd-c7d8-4a11-9bdd-9f50301a90f0,0,"[('7cb20ddd-c7d8-4a11-9bdd-9f50301a90f0', (3, 11, 28))]"
11,failed,"['02Dec@1', '01Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,8,2.118449325032998,0.45,False,False,"(4, 4, 1)",,2,False,,"(4, 4, 1)",94be7040-312e-46a4-a8da-17f5416dfd2e,0,[]
12,failed,"['07Dec@3', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,8,1.0438324240385555,0.45,False,False,"(3, 1, 1)",,2,False,,"(3, 1, 1)",91f495df-9f50-49e4-adda-d11472585c2f,0,"[('91f495df-9f50-49e4-adda-d11472585c2f', (3, 1, 1))]"
13,failed,"['02Dec@1', '01Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,8,0.6564772380515933,0.45,False,False,"(3, 1, 1)",,2,False,,"(3, 1, 1)",8abbc16b-9be0-44bd-8a66-17ad17dc9a7d,0,[]
14,failed,"['07Dec@3', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,9,0.925259240961168,0.5,False,False,"(8, 5, 2)",,2,False,,"(8, 5, 2)",c3c6dd13-2a68-4df2-a218-6f56a660b841,0,"[('c3c6dd13-2a68-4df2-a218-6f56a660b841', (8, 5, 2))]"
15,failed,"['07Dec@3', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,9,1.1296752259950154,0.5,False,False,"(5, 1, 1)",,2,False,,"(5, 1, 1)",4fb00d14-0b44-4142-87dc-475af73c689e,0,"[('4fb00d14-0b44-4142-87dc-475af73c689e', (5, 1, 1))]"
16,failed,"['02Dec@1', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,9,0.6244790080236271,0.5,False,False,"(1, 9, 56)",,2,False,,"(1, 9, 56)",0ec271e0-165d-4e76-a5e0-9388b15a26b5,0,[]
17,failed,"['02Dec@1', '01Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,0.6990201320149936,0.6,False,False,"(1, 3, 2)",,2,False,,"(1, 3, 2)",4d153259-ff32-4974-8494-1124952a3830,0,"[('4d153259-ff32-4974-8494-1124952a3830', (1, 3, 2))]"
18,failed,"['07Dec@3', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,1.6086146130110137,0.65,False,False,"(7, 3, 5)",,2,False,,"(7, 3, 5)",482baf8d-0079-4970-9b9f-00244319576d,0,"[('482baf8d-0079-4970-9b9f-00244319576d', (7, 3, 5))]"
19,failed,"['02Dec@1', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,0.8495995699777268,0.7,False,False,"(3, 1, 53)",,2,False,,"(3, 1, 53)",381b94fe-df7f-4183-956f-107abf31a1d9,0,[]
20,failed,"['02Dec@1', '01Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,0.8533182390383445,0.7,False,False,"(4, 4, 3)",,2,False,,"(4, 4, 3)",23a9f93e-3029-43e3-8e34-0d03232b8a46,0,"[('23a9f93e-3029-43e3-8e34-0d03232b8a46', (4, 4, 3))]"
21,failed,"['07Dec@3', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,1.42576888599433,0.7,False,False,"(3, 2, 5)",,2,False,,"(3, 2, 5)",1d184545-18fd-4fed-b23e-c57a6b97d2aa,0,[]
22,failed,"['02Dec@1', '01Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,14,1.429884945973754,0.75,False,False,"(4, 2, 5)",,2,False,,"(4, 2, 5)",4d1d2661-2cd7-45bc-bd7c-515c1b943455,0,"[('4d1d2661-2cd7-45bc-bd7c-515c1b943455', (4, 2, 5))]"
23,failed,"['02Dec@1', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,14,2.608494405983947,0.75,False,False,"(5, 6, 51)",,2,False,,"(5, 6, 51)",2e8176ba-5bcd-4b80-a4d1-027086a9ceee,0,[]
24,failed,"['02Dec@1', '04Ran@2']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,15,2.4861512949573807,0.8,False,False,"(3, 7, 56)",,2,False,,"(3, 7, 56)",9d3d3529-8709-4df0-ac60-5ccda9c950af,0,[]
25,failed,"['02Dec@1', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,15,2.8117449569981545,0.8,True,False,,,2,False,,"(1, 7, 34)",7bbfaaed-64d5-4577-ac58-d77f485051ea,0,[]
26,failed,"['06MyA@3', '04Ran@2']","['MyAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,15,2.2267545550130308,0.8,False,False,"(10, 1, 10)",,2,False,,"(10, 1, 10)",272d7160-ef72-4b9c-a21e-a33f6b4ef47a,0,[]
27,failed,"['06MyA@3', '05Dec@2']","['MyAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,15,3.0434414809569716,0.8,True,False,,,2,False,,"(1, 1, 27)",b1bdedce-8d91-4052-8916-86b80f8f8b75,0,"[('b1bdedce-8d91-4052-8916-86b80f8f8b75', (1, 1, 27))]"
