index,final_status,partners,partner_types,ended_at,requested_at,mechanism_type,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,current_offer,current_proposer,n_acceptances,new_offers
0,failed,"['04MyA@2', '02Dec@1']","['MyAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.24225157097680494,0.15,True,False,,,2,False,,,f7305045-4bec-4b9d-8a30-2a1f29d475df,0,[]
1,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.24871827097376809,0.15,True,False,,,2,False,,,743a1de9-2271-41d8-a138-76c7b7b4fa0b,0,[]
2,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.25974211998982355,0.15,True,False,,,2,False,,"(10, 1, 1)",cbd25d5c-b9d7-406c-8f52-d7462ee1627d,0,[]
3,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.19708269002148882,0.15,True,False,,,2,False,,"(10, 1, 1)",b5503c16-ef0e-4354-a0e3-1d9995aee208,0,[]
4,failed,"['02Dec@1', '00Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,8,0.6301841280073859,0.45,False,False,"(4, 4, 1)",,2,False,,"(4, 4, 1)",4f0dfa05-dc0e-4954-92c7-e6b36defecb9,0,"[('4f0dfa05-dc0e-4954-92c7-e6b36defecb9', (4, 4, 1))]"
5,failed,"['02Dec@1', '00Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,0.5466558689950034,0.6,False,False,"(1, 2, 2)",,2,False,,"(1, 2, 2)",34c7fcce-1581-418a-9d72-45be7826433d,0,"[('34c7fcce-1581-418a-9d72-45be7826433d', (1, 2, 2))]"
6,failed,"['02Dec@1', '00Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,0.3629966140142642,0.6,False,False,"(5, 2, 2)",,2,False,,"(5, 2, 2)",af663aaf-e7c8-4274-8fa7-e1f2198d3506,0,[]
7,failed,"['02Dec@1', '00Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,0.5729251169832423,0.65,False,False,"(2, 1, 3)",,2,False,,"(2, 1, 3)",ac3203a7-d3f1-498c-95cb-fd7823d01880,0,"[('ac3203a7-d3f1-498c-95cb-fd7823d01880', (2, 1, 3))]"
8,failed,"['02Dec@1', '01Buy@0']","['DecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,12,0.8024541700142436,0.65,True,False,,,2,False,,"(5, 1, 17)",3a72ed2f-222a-419f-b528-3b96b9cd57f7,0,"[('3a72ed2f-222a-419f-b528-3b96b9cd57f7', (5, 1, 17))]"
9,failed,"['02Dec@1', '00Ran@0']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,0.4335636990144849,0.7,False,False,"(2, 1, 1)",,2,False,,"(2, 1, 1)",edac31bb-39e0-4a69-a517-e4f55c784d07,0,[]
10,failed,"['03Ind@1', '00Ran@0']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,0.8429774179821834,0.7,False,False,"(1, 1, 2)",,2,False,,"(1, 1, 2)",a97e893b-2ce2-430b-97a7-19c5a0bf44f4,0,[]
11,failed,"['03Ind@1', '00Ran@0']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,14,0.8605280080228113,0.75,False,False,"(1, 3, 4)",,2,False,,"(1, 3, 4)",ba47f0c6-ea87-4e68-a1ee-164af32e924a,0,"[('ba47f0c6-ea87-4e68-a1ee-164af32e924a', (1, 3, 4))]"
12,failed,"['03Ind@1', '00Ran@0']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,14,0.5515832410310395,0.75,False,False,"(5, 4, 4)",,2,False,,"(5, 4, 4)",73365c99-26a3-4099-ba9e-7876572c6045,0,[]
13,failed,"['03Ind@1', '00Ran@0']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,15,0.6766385619994253,0.8,False,False,"(1, 1, 5)",,2,False,,"(1, 1, 5)",12c71cf9-cb05-4177-bc93-6b9246d4a95d,0,[]
14,failed,"['03Ind@1', '00Ran@0']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,16,0.6325988490134478,0.85,False,False,"(1, 2, 3)",,2,False,,"(1, 2, 3)",eacee3ae-5bb3-4fd1-b549-76e95435449b,0,"[('eacee3ae-5bb3-4fd1-b549-76e95435449b', (1, 2, 3))]"
15,failed,"['03Ind@1', '05Dec@2']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.5940674660378136,0.9,False,False,"(5, 4, 40)",,2,False,,"(5, 4, 40)",ffd374f4-3ef2-4450-8350-ae47c6cf157d,0,"[('ffd374f4-3ef2-4450-8350-ae47c6cf157d', (5, 4, 40))]"
16,failed,"['02Dec@1', '04MyA@2']","['DecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.5876617809990421,0.9,False,False,"(5, 11, 38)",,2,False,,"(5, 11, 38)",5cf83ae8-e1d6-414e-92c8-ac644fdf88f8,0,"[('5cf83ae8-e1d6-414e-92c8-ac644fdf88f8', (5, 11, 38))]"
17,failed,"['03Ind@1', '01Buy@0']","['IndDecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.8635957509977743,0.9,False,False,"(1, 1, 10)",,2,False,,"(1, 1, 10)",61d57dd3-033b-4da8-9eb8-15259ad22b83,0,"[('61d57dd3-033b-4da8-9eb8-15259ad22b83', (1, 1, 10))]"
18,failed,"['02Dec@1', '04MyA@2']","['DecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.6740703969844617,0.9,False,False,"(5, 7, 38)",,2,False,,"(5, 7, 38)",b1d5aba2-4660-483b-a9cd-24d8885c316c,0,"[('b1d5aba2-4660-483b-a9cd-24d8885c316c', (5, 7, 38))]"
19,failed,"['03Ind@1', '01Buy@0']","['IndDecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.7898558139568195,0.9,False,False,"(1, 1, 10)",,2,False,,"(1, 1, 10)",b2f5bc38-d92d-44c7-bc08-ff6afbab671f,0,"[('b2f5bc38-d92d-44c7-bc08-ff6afbab671f', (1, 1, 10))]"
20,failed,"['05Dec@2', '03Ind@1']","['DecentralizingAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.7064203809713945,0.9,False,False,"(6, 3, 14)",,2,False,,"(6, 3, 14)",e6f0be4a-1699-4884-b2b3-92f29edd2a31,0,"[('e6f0be4a-1699-4884-b2b3-92f29edd2a31', (6, 3, 14))]"
21,failed,"['02Dec@1', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.9455005069612525,0.9,True,False,,,2,False,,"(5, 6, 40)",5a252b65-ec92-44c3-8ddd-db1666c20359,0,"[('5a252b65-ec92-44c3-8ddd-db1666c20359', (5, 6, 40))]"
22,failed,"['02Dec@1', '04MyA@2']","['DecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.673384583031293,0.9,False,False,"(5, 5, 40)",,2,False,,"(5, 5, 40)",3f1e92aa-8122-4c7f-9517-dd7fa2f5dae6,0,"[('3f1e92aa-8122-4c7f-9517-dd7fa2f5dae6', (5, 5, 40))]"
23,failed,"['03Ind@1', '05Dec@2']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.6646106769912876,0.9,False,False,"(5, 10, 38)",,2,False,,"(5, 10, 38)",c8ee8a21-9735-4e88-b6d5-9bc08d13654d,0,"[('c8ee8a21-9735-4e88-b6d5-9bc08d13654d', (5, 10, 38))]"
24,failed,"['03Ind@1', '04MyA@2']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.8536514709703624,0.9,False,False,"(5, 11, 38)",,2,False,,"(5, 11, 38)",f950be8b-f636-468e-90a4-e4d6b4c5095e,0,"[('f950be8b-f636-468e-90a4-e4d6b4c5095e', (5, 11, 38))]"
25,failed,"['03Ind@1', '04MyA@2']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.6889907239819877,0.9,False,False,"(5, 7, 38)",,2,False,,"(5, 7, 38)",52182abc-1afc-4200-a8ba-328d06c0e1cd,0,"[('52182abc-1afc-4200-a8ba-328d06c0e1cd', (5, 7, 38))]"
26,failed,"['03Ind@1', '01Buy@0']","['IndDecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,1.0644847090006806,0.9,False,False,"(1, 1, 10)",,2,False,,"(1, 1, 10)",c2917813-699d-443f-b8b6-0565b2676a5d,0,"[('c2917813-699d-443f-b8b6-0565b2676a5d', (1, 1, 10))]"
27,failed,"['03Ind@1', '05Dec@2']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.9586402149870992,0.9,False,False,"(5, 6, 40)",,2,False,,"(5, 6, 40)",08137ac0-528c-4764-b0ff-f3c49f74a8e5,0,"[('08137ac0-528c-4764-b0ff-f3c49f74a8e5', (5, 6, 40))]"
28,failed,"['03Ind@1', '05Dec@2']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.6304775349562988,0.9,False,False,"(5, 8, 38)",,2,False,,"(5, 8, 38)",b74ed664-0601-4d99-be4b-eeafacf4d9ef,0,"[('b74ed664-0601-4d99-be4b-eeafacf4d9ef', (5, 8, 38))]"
29,failed,"['05Dec@2', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.8310903150122613,0.9,False,False,"(8, 5, 14)",,2,False,,"(8, 5, 14)",87a4a855-df38-4322-9d2a-5e56c5dc0b13,0,"[('87a4a855-df38-4322-9d2a-5e56c5dc0b13', (8, 5, 14))]"
30,failed,"['02Dec@1', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.8239886990049854,0.9,True,False,,,2,False,,"(5, 2, 37)",3bcec62d-9e5a-4db2-8028-7b22a741e41a,0,[]
31,failed,"['03Ind@1', '05Dec@2']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.6996194520033896,0.9,False,False,"(5, 2, 40)",,2,False,,"(5, 2, 40)",d5e1903d-0077-410f-9216-5381492caba0,0,"[('d5e1903d-0077-410f-9216-5381492caba0', (5, 2, 40))]"
32,failed,"['02Dec@1', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.7195770980324596,0.9,False,False,"(5, 8, 38)",,2,False,,"(5, 8, 38)",aced0cd4-9845-4d1f-8d5a-6771d264fe75,0,"[('aced0cd4-9845-4d1f-8d5a-6771d264fe75', (5, 8, 38))]"
33,failed,"['03Ind@1', '04MyA@2']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.6847087549977005,0.9,False,False,"(5, 4, 40)",,2,False,,"(5, 4, 40)",67d7f4e7-d4d7-4bc7-b324-229faa4b887d,0,"[('67d7f4e7-d4d7-4bc7-b324-229faa4b887d', (5, 4, 40))]"
34,failed,"['05Dec@2', '03Ind@1']","['DecentralizingAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.9954750920296647,0.9,False,False,"(5, 1, 13)",,2,False,,"(5, 1, 13)",b2d7d516-1779-49c8-98c3-e867b17ca3fd,0,"[('b2d7d516-1779-49c8-98c3-e867b17ca3fd', (5, 1, 13))]"
35,failed,"['05Dec@2', '03Ind@1']","['DecentralizingAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,1.0417497280286625,0.9,False,False,"(6, 2, 14)",,2,False,,"(6, 2, 14)",c6a3a4f3-b40e-4293-82b7-91039d5025c5,0,"[('c6a3a4f3-b40e-4293-82b7-91039d5025c5', (6, 2, 14))]"
36,failed,"['05Dec@2', '03Ind@1']","['DecentralizingAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.9108777440269478,0.9,False,False,"(6, 4, 14)",,2,False,,"(6, 4, 14)",daa5fff6-6fc7-4967-8fa2-9e33e6f67015,0,"[('daa5fff6-6fc7-4967-8fa2-9e33e6f67015', (6, 4, 14))]"
37,failed,"['02Dec@1', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.7834496840368956,0.9,False,False,"(5, 9, 38)",,2,False,,"(5, 9, 38)",0686fe55-1801-43ae-9863-6935434bcec8,0,"[('0686fe55-1801-43ae-9863-6935434bcec8', (5, 9, 38))]"
38,failed,"['02Dec@1', '04MyA@2']","['DecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.9844950489932671,0.9,True,False,,,2,False,,"(5, 3, 40)",f7f70ee9-3cdd-4ee0-8b54-309e340df51a,0,"[('f7f70ee9-3cdd-4ee0-8b54-309e340df51a', (5, 3, 40))]"
39,failed,"['03Ind@1', '04MyA@2']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,1.0390451919520274,0.9,False,False,"(5, 10, 38)",,2,False,,"(5, 10, 38)",c1981d48-1f71-40f3-adb6-df6a119ede22,0,"[('c1981d48-1f71-40f3-adb6-df6a119ede22', (5, 10, 38))]"
40,failed,"['02Dec@1', '05Dec@2']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.8182936719967984,0.9,True,False,,,2,False,,"(5, 5, 37)",80111685-e442-44fc-b37b-3fefc8abb529,0,[]
41,failed,"['02Dec@1', '01Buy@0']","['DecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.9585741100017913,0.9,False,False,"(1, 2, 10)",,2,False,,"(1, 2, 10)",338d02c6-4bb9-450b-aba4-4086c372b88b,0,"[('338d02c6-4bb9-450b-aba4-4086c372b88b', (1, 2, 10))]"
42,failed,"['03Ind@1', '01Buy@0']","['IndDecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,1.099232624983415,0.9,False,False,"(1, 5, 10)",,2,False,,"(1, 5, 10)",6da41780-907f-46d7-a7ed-ad20ab3b066e,0,"[('6da41780-907f-46d7-a7ed-ad20ab3b066e', (1, 5, 10))]"
43,failed,"['03Ind@1', '04MyA@2']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,17,0.9710330559755675,0.9,False,False,"(5, 1, 40)",,2,False,,"(5, 1, 40)",3cd654d2-4112-49d9-bd16-6fea61029730,0,"[('3cd654d2-4112-49d9-bd16-6fea61029730', (5, 1, 40))]"
