index,final_status,partners,partner_types,ended_at,requested_at,mechanism_type,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,current_offer,current_proposer,n_acceptances,new_offers
0,failed,"['02Ind@1', '01Dec@0']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,2.132250768132508,0.15,True,False,,,2,False,,"(5, 1, 1)",b0acd8b4-b6bf-4c4d-a91e-44154f36a8be,0,[]
1,failed,"['02Ind@1', '00MyA@0']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,2,1.3755299365147948,0.15,True,False,,,2,False,,"(5, 1, 1)",02ddeddd-801b-482d-8ed0-9d746f79d7c1,0,[]
2,failed,"['02Ind@1', '00MyA@0']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,2,0.14959814120084047,0.15,True,False,,,2,False,,,57b202df-3804-4d1a-8f00-a7ab23ec1aa6,0,[]
3,failed,"['02Ind@1', '00MyA@0']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,2,1.538739187642932,0.15,True,False,,,2,False,,"(5, 1, 1)",1f7a033d-6493-4b00-b7a2-0f8a6292bc10,0,[]
4,failed,"['02Ind@1', '00MyA@0']","['IndDecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,2,1.3319339649751782,0.15,True,False,,,2,False,,"(5, 1, 1)",85a0215c-978b-4e27-9ea2-2e22df2a75f0,0,[]
5,failed,"['02Ind@1', '04Buy@2']","['IndDecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,2.3501456063240767,0.9,False,False,"(4, 3, 46)",,2,False,,"(4, 3, 46)",bbffc7dc-d817-4369-96f6-629e76553b1f,0,"[('bbffc7dc-d817-4369-96f6-629e76553b1f', (4, 3, 46))]"
6,failed,"['04Buy@2', '02Ind@1']","['BuyCheapSellExpensiveAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,2.5059135453775525,0.9,False,False,"(5, 3, 17)",,2,False,,"(5, 3, 17)",d2427b2e-d13a-4185-b365-5bbc3fe04919,0,"[('d2427b2e-d13a-4185-b365-5bbc3fe04919', (5, 3, 17))]"
7,failed,"['02Ind@1', '01Dec@0']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,3.2016996359452605,0.9,False,False,"(1, 1, 9)",,2,False,,"(1, 1, 9)",f5d7abfd-a5cd-4a23-adab-f62d42635e0f,0,"[('f5d7abfd-a5cd-4a23-adab-f62d42635e0f', (1, 1, 9))]"
8,failed,"['04Buy@2', '02Ind@1']","['BuyCheapSellExpensiveAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,17,2.073596950620413,0.9,False,False,"(10, 4, 17)",,2,False,,"(10, 4, 17)",ff67fec1-bb07-4508-b7e1-684e9220b16f,0,"[('ff67fec1-bb07-4508-b7e1-684e9220b16f', (10, 4, 17))]"
9,failed,"['01Dec@0', '03Buy@1']","['DecentralizingAgent', 'BuyCheapSellExpensiveAgent']",1,0,AgentMechanismInterface,False,False,True,17,1.9404901005327702,0.9,False,False,"(13, 9, 26)",,2,False,,"(13, 9, 26)",20a03190-6665-4b9d-887d-ac4845df59ed,0,"[('20a03190-6665-4b9d-887d-ac4845df59ed', (13, 9, 26))]"
