index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"04Dec@2, 03Buy@1 agreed on {'quantity': 11, 'time': 2, 'unit_price': 15} [id 61cdd5c8-7be3-468f-928e-e6c2e1f124a3]",61cdd5c8-7be3-468f-928e-e6c2e1f124a3,product,1.0,a0441661-7488-46aa-8cdd-3dbff27400b7,03Buy@1,str,['04Dec@2'],-1,False
1,"04Dec@2, 03Buy@1 agreed on {'quantity': 10, 'time': 2, 'unit_price': 13} [id f1bc6f86-3d6c-4747-b573-912f9a0ba123]",f1bc6f86-3d6c-4747-b573-912f9a0ba123,product,1.0,7b0bd474-d584-4481-9e4b-10a5bc28df4b,03Buy@1,str,['04Dec@2'],-1,False
2,"05Dec@2, 03Buy@1 agreed on {'quantity': 10, 'time': 2, 'unit_price': 15} [id 69dcb772-aaf7-498b-a905-516ec83bcb7a]",69dcb772-aaf7-498b-a905-516ec83bcb7a,product,1.0,0480189e-d879-4ebc-87be-269b1a1ef201,03Buy@1,str,['05Dec@2'],-1,False
3,"04Dec@2, 03Buy@1 agreed on {'quantity': 10, 'time': 3, 'unit_price': 13} [id df300228-f851-4f5e-ad60-4269d4331247]",df300228-f851-4f5e-ad60-4269d4331247,product,1.0,0da26f04-0cd1-4576-b7f2-994474267afc,03Buy@1,str,['04Dec@2'],-1,False
4,"05Dec@2, 03Buy@1 agreed on {'quantity': 10, 'time': 3, 'unit_price': 13} [id 3f131730-5f1f-465c-9e36-cb5247ad18fb]",3f131730-5f1f-465c-9e36-cb5247ad18fb,product,1.0,8ea9ccae-f3db-4119-9d3e-34dffc5f37e3,03Buy@1,str,['05Dec@2'],-1,False
5,"05Dec@2, 03Buy@1 agreed on {'quantity': 12, 'time': 3, 'unit_price': 13} [id 1becfc3c-1d03-41cb-85c7-aff5704e40a8]",1becfc3c-1d03-41cb-85c7-aff5704e40a8,product,1.0,84ff56d6-e007-4cd7-9af5-37f8ea6f810c,03Buy@1,str,['05Dec@2'],-1,False
6,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 39} [id aaec11f0-3684-431f-9058-2ba99d8d38a1]",aaec11f0-3684-431f-9058-2ba99d8d38a1,product,0.5,9d91b773-a1a6-4d2a-8d80-fb0d98b9a042,04Dec@2,str,['BUYER'],-1,False
7,"04Dec@2, 03Buy@1 agreed on {'quantity': 13, 'time': 4, 'unit_price': 15} [id 45b3cb8d-85c5-42f9-8c52-b3f9c0380769]",45b3cb8d-85c5-42f9-8c52-b3f9c0380769,product,1.0,50b81a11-2d1b-4768-a818-3ced1d3dc1e3,03Buy@1,str,['04Dec@2'],-1,False
8,"04Dec@2, 03Buy@1 agreed on {'quantity': 12, 'time': 4, 'unit_price': 13} [id 3b8bb978-2186-429f-b461-f0e3c1a895ca]",3b8bb978-2186-429f-b461-f0e3c1a895ca,product,1.0,e54e5f39-32d8-4325-b527-c52667a4bd2b,03Buy@1,str,['04Dec@2'],-1,False
9,"05Dec@2, 03Buy@1 agreed on {'quantity': 11, 'time': 4, 'unit_price': 13} [id 0bc8a088-bb19-436f-b0c8-3de61bb765b5]",0bc8a088-bb19-436f-b0c8-3de61bb765b5,product,1.0,cb5e9a43-50a2-4e0b-bade-f4a32f8db7e1,03Buy@1,str,['05Dec@2'],-1,False
