simulation,time,seller,buyer,product,quantity,price
0,4,m_4,f1_0,p0,1,1.5
0,6,m_3,f1_0,p0,1,1.0
0,6,f1_0,f2_0,p1,1,6.5
0,7,f2_0,f3_0,p2,1,9.0
0,7,f3_0,c_0,p3,2,24.0
0,8,f1_0,f2_0,p1,1,6.5
0,8,f3_0,c_2,p3,2,19.0
0,9,f3_0,c_0,p3,1,12.0
0,9,f3_0,c_3,p3,2,24.0
0,10,f2_0,f3_0,p2,1,4.0
0,10,f2_0,f3_0,p2,1,9.0
0,10,f3_0,c_4,p3,1,12.0
0,11,m_4,f1_0,p0,1,1.5
0,11,m_2,f1_0,p0,1,1.5
0,11,f2_0,f3_0,p2,1,9.0
0,11,f3_0,c_1,p3,3,36.0
0,12,m_3,f1_0,p0,1,1.5
0,12,f1_0,f2_0,p1,1,6.5
0,12,f2_0,f3_0,p2,1,9.0
0,13,m_3,f1_0,p0,1,1.5
0,13,m_1,f1_0,p0,1,1.0
0,13,m_4,f1_0,p0,1,1.0
0,13,f1_0,f2_0,p1,1,6.5
0,13,f2_0,f3_0,p2,2,18.0
0,13,f3_0,c_1,p3,3,36.0
0,13,f3_0,c_2,p3,2,24.0
0,14,f1_0,f2_0,p1,1,6.5
0,14,f2_0,f3_0,p2,2,18.0
0,14,f3_0,c_2,p3,1,12.0
0,14,f3_0,c_4,p3,2,24.0
0,15,m_3,f1_0,p0,1,1.0
0,15,m_2,f1_0,p0,1,1.5
0,15,m_1,f1_0,p0,1,1.5
0,15,f1_0,f2_0,p1,1,6.5
0,15,f2_0,f3_0,p2,1,9.0
0,15,f2_0,f3_0,p2,1,9.0
0,15,f3_0,c_4,p3,3,36.0
0,16,f2_0,f3_0,p2,1,9.0
0,16,f2_0,f3_0,p2,1,9.0
0,16,f3_0,c_2,p3,2,23.0
0,16,f3_0,c_4,p3,1,11.5
0,17,f1_0,f2_0,p1,1,6.5
0,17,f2_0,f3_0,p2,2,18.0
0,17,f3_0,c_4,p3,1,12.0
0,17,f3_0,c_1,p3,1,4.0
0,17,f3_0,c_2,p3,1,12.0
0,18,f3_0,c_2,p3,3,36.0
0,19,f1_0,f2_0,p1,1,6.5
0,19,f2_0,f3_0,p2,1,9.0
0,19,f3_0,c_3,p3,3,36.0
0,20,f1_0,f2_0,p1,1,6.5
0,20,f3_0,c_1,p3,3,36.0
0,20,f3_0,c_4,p3,1,12.0
0,21,f1_0,f2_0,p1,1,6.5
0,21,f2_0,f3_0,p2,1,9.0
0,21,f3_0,c_2,p3,4,48.0
0,22,f3_0,c_2,p3,1,11.5
0,22,f3_0,c_3,p3,3,34.5
0,23,m_2,f1_0,p0,1,1.0
0,23,f2_0,f3_0,p2,1,9.0
0,23,f2_0,f3_0,p2,2,18.0
0,23,f3_0,c_4,p3,2,23.0
0,24,f1_0,f2_0,p1,1,6.5
0,24,f3_0,c_1,p3,2,24.0
0,24,f3_0,c_0,p3,1,12.0
0,24,f3_0,c_3,p3,1,12.0
0,25,f1_0,f2_0,p1,1,6.5
0,25,f3_0,c_3,p3,2,24.0
0,25,f3_0,c_0,p3,2,23.0
0,27,m_0,f1_0,p0,1,1.5
0,27,m_3,f1_0,p0,1,1.0
0,28,m_4,f1_0,p0,1,1.5
0,28,f1_0,f2_0,p1,1,6.5
0,28,f2_0,f3_0,p2,4,36.0
0,29,m_0,f1_0,p0,1,1.0
0,29,m_1,f1_0,p0,1,1.5
0,29,f1_0,f2_0,p1,1,6.5
0,29,f2_0,f3_0,p2,4,36.0
0,29,f2_0,f3_0,p2,1,9.0
0,29,f3_0,c_0,p3,3,36.0
0,29,f3_0,c_3,p3,1,12.0
0,30,m_3,f1_0,p0,1,1.5
0,30,f1_0,f2_0,p1,1,6.5
0,30,f2_0,f3_0,p2,2,18.0
0,30,f3_0,c_1,p3,3,36.0
0,30,f3_0,c_4,p3,1,12.0
0,31,f1_0,f2_0,p1,1,6.5
0,31,f3_0,c_0,p3,1,11.5
0,31,f3_0,c_1,p3,3,34.5
0,32,f1_0,f2_0,p1,1,6.5
0,32,f2_0,f3_0,p2,4,36.0
0,32,f3_0,c_3,p3,1,12.0
0,32,f3_0,c_0,p3,4,48.0
0,33,f3_0,c_3,p3,3,36.0
0,33,f3_0,c_1,p3,2,24.0
0,34,f2_0,f3_0,p2,2,18.0
0,34,f3_0,c_2,p3,3,36.0
0,34,f3_0,c_1,p3,2,24.0
0,35,f3_0,c_0,p3,2,23.0
0,35,f3_0,c_2,p3,1,11.5
0,35,f3_0,c_1,p3,1,11.5
0,36,f3_0,c_4,p3,4,48.0
0,37,f3_0,c_4,p3,2,23.0
0,37,f3_0,c_1,p3,2,23.0
0,39,f3_0,c_0,p3,4,48.0
0,39,f3_0,c_4,p3,3,36.0
0,39,f3_0,c_3,p3,1,12.0
0,40,m_2,f1_0,p0,1,0.5
0,40,f3_0,c_4,p3,2,23.0
0,40,f3_0,c_1,p3,1,11.5
0,41,m_2,f1_0,p0,1,1.5
0,42,m_0,f1_0,p0,1,1.5
0,42,m_1,f1_0,p0,1,1.5
0,43,m_1,f1_0,p0,1,1.5
0,43,m_0,f1_0,p0,1,1.0
0,43,f1_0,f2_0,p1,1,6.5
0,44,f1_0,f2_0,p1,1,6.5
0,45,f1_0,f2_0,p1,1,6.5
0,45,f1_0,f2_0,p1,1,6.5
0,45,f2_0,f3_0,p2,1,9.0
0,45,f2_0,f3_0,p2,2,18.0
0,46,m_1,f1_0,p0,1,1.0
0,46,f1_0,f2_0,p1,1,6.5
0,46,f1_0,f2_0,p1,1,6.5
0,46,f2_0,f3_0,p2,1,9.0
0,46,f2_0,f3_0,p2,1,9.0
0,46,f3_0,c_0,p3,2,23.0
0,46,f3_0,c_3,p3,2,23.0
0,47,m_2,f1_0,p0,2,3.0
0,47,m_1,f1_0,p0,2,3.0
0,47,m_4,f1_0,p0,2,3.0
0,47,f1_0,f2_0,p1,1,6.5
0,47,f2_0,f3_0,p2,2,18.0
0,47,f3_0,c_1,p3,1,11.5
0,47,f3_0,c_2,p3,3,34.5
0,48,f1_0,f2_0,p1,1,6.5
0,48,f2_0,f3_0,p2,1,9.0
0,48,f2_0,f3_0,p2,1,9.0
0,48,f3_0,c_2,p3,4,48.0
0,48,f3_0,c_1,p3,1,12.0
0,49,f1_0,f2_0,p1,1,6.5
0,49,f1_0,f2_0,p1,1,6.5
0,49,f2_0,f3_0,p2,1,9.0
0,49,f2_0,f3_0,p2,1,9.0
0,49,f3_0,c_2,p3,2,24.0
0,49,f3_0,c_1,p3,3,36.0
0,50,f1_0,f2_0,p1,1,6.5
0,50,f2_0,f3_0,p2,2,18.0
0,50,f3_0,c_0,p3,2,24.0
0,50,f3_0,c_2,p3,3,36.0
0,52,f1_0,f2_0,p1,1,6.5
0,52,f2_0,f3_0,p2,1,9.0
0,52,f2_0,f3_0,p2,3,27.0
0,52,f2_0,f3_0,p2,2,18.0
0,52,f3_0,c_3,p3,4,48.0
0,52,f3_0,c_2,p3,3,36.0
0,52,f3_0,c_0,p3,3,36.0
0,53,f3_0,c_4,p3,2,24.0
0,53,f3_0,c_1,p3,3,36.0
0,54,f2_0,f3_0,p2,1,3.5
0,54,f2_0,f3_0,p2,5,45.0
0,54,f3_0,c_1,p3,3,34.5
0,54,f3_0,c_2,p3,2,23.0
0,55,f3_0,c_0,p3,1,11.5
0,55,f3_0,c_3,p3,4,22.0
0,56,f3_0,c_0,p3,4,48.0
0,56,f3_0,c_4,p3,1,11.5
0,57,f3_0,c_2,p3,1,11.5
0,57,f3_0,c_1,p3,2,23.0
0,58,f3_0,c_0,p3,3,34.5
0,59,f3_0,c_0,p3,1,11.5
0,59,f3_0,c_3,p3,1,11.5
0,59,f3_0,c_4,p3,1,11.5
0,60,f3_0,c_3,p3,1,11.5
0,60,f3_0,c_0,p3,2,23.0
0,61,f2_0,f3_0,p2,1,9.0
0,61,f3_0,c_0,p3,2,23.0
0,61,f3_0,c_2,p3,1,11.5
0,61,f3_0,c_4,p3,1,11.5
0,62,f2_0,f3_0,p2,1,9.0
0,62,f3_0,c_2,p3,1,11.5
0,62,f3_0,c_1,p3,3,34.5
0,63,f2_0,f3_0,p2,1,9.0
0,63,f3_0,c_2,p3,2,23.0
0,63,f3_0,c_4,p3,1,12.0
0,64,f3_0,c_4,p3,4,48.0
0,65,f1_0,f2_0,p1,1,6.5
0,65,f2_0,f3_0,p2,1,9.0
0,65,f3_0,c_3,p3,3,34.5
0,66,f1_0,f2_0,p1,1,6.5
0,66,f2_0,f3_0,p2,1,9.0
0,66,f3_0,c_0,p3,3,36.0
0,67,f2_0,f3_0,p2,1,9.0
0,67,f3_0,c_0,p3,1,11.5
0,67,f3_0,c_3,p3,1,11.5
0,70,m_3,f1_0,p0,1,1.5
0,71,m_0,f1_0,p0,1,1.0
0,71,f2_0,f3_0,p2,1,9.0
0,72,m_1,f1_0,p0,1,1.5
0,72,f1_0,f2_0,p1,1,6.5
0,72,f2_0,f3_0,p2,1,9.0
0,73,f2_0,f3_0,p2,1,9.0
0,73,f3_0,c_4,p3,4,48.0
0,73,f3_0,c_3,p3,2,23.0
0,73,f3_0,c_0,p3,3,36.0
0,73,f3_0,c_2,p3,1,12.0
0,74,m_2,f1_0,p0,1,1.0
0,74,f1_0,f2_0,p1,1,6.5
0,74,f3_0,c_0,p3,2,24.0
0,74,f3_0,c_1,p3,1,12.0
0,74,f3_0,c_3,p3,1,8.5
0,75,m_2,f1_0,p0,1,1.5
0,75,f1_0,f2_0,p1,2,13.0
0,75,f3_0,c_1,p3,4,48.0
0,76,f1_0,f2_0,p1,1,6.5
0,76,f2_0,f3_0,p2,2,18.0
0,76,f2_0,f3_0,p2,1,9.0
0,76,f3_0,c_0,p3,4,48.0
0,77,f2_0,f3_0,p2,2,14.0
0,77,f3_0,c_4,p3,2,24.0
0,77,f3_0,c_3,p3,2,24.0
0,78,f2_0,f3_0,p2,2,18.0
0,78,f3_0,c_4,p3,1,11.5
0,78,f3_0,c_2,p3,3,36.0
0,79,f2_0,f3_0,p2,2,18.0
0,79,f3_0,c_4,p3,4,48.0
0,80,f3_0,c_3,p3,2,23.0
0,80,f3_0,c_2,p3,2,24.0
0,81,f3_0,c_4,p3,4,46.0
0,82,f3_0,c_2,p3,4,46.0
0,84,f3_0,c_1,p3,1,10.5
0,85,f2_0,f3_0,p2,2,18.0
0,88,f3_0,c_2,p3,4,48.0
0,88,f3_0,c_1,p3,1,11.5
0,96,f3_0,c_1,p3,2,24.0
0,96,f3_0,c_4,p3,1,11.5
1,6,m_0,f1_0,p0,1,1.5
1,7,f3_0,c_0,p3,1,6.0
1,8,m_2,f1_0,p0,1,1.0
1,8,f1_0,f2_0,p1,1,6.0
1,9,f1_0,f2_0,p1,1,6.0
1,9,f2_0,f3_0,p2,1,7.5
1,11,f2_0,f3_0,p2,2,15.0
1,11,f3_0,c_0,p3,2,25.0
1,12,f2_0,f3_0,p2,1,7.5
1,12,f3_0,c_2,p3,1,12.5
1,12,f3_0,c_3,p3,1,12.5
1,13,m_2,f1_0,p0,1,1.5
1,13,m_4,f1_0,p0,1,0.5
1,13,f2_0,f3_0,p2,1,7.5
1,13,f3_0,c_3,p3,1,12.5
1,14,m_1,f1_0,p0,1,1.5
1,14,m_3,f1_0,p0,1,1.0
1,14,f2_0,f3_0,p2,1,7.5
1,14,f3_0,c_4,p3,1,12.5
1,14,f3_0,c_2,p3,2,25.0
1,15,f1_0,f2_0,p1,1,6.0
1,15,f2_0,f3_0,p2,1,7.5
1,15,f3_0,c_2,p3,3,37.5
1,16,f1_0,f2_0,p1,1,6.0
1,16,f2_0,f3_0,p2,1,7.5
1,16,f3_0,c_1,p3,1,12.5
1,16,f3_0,c_0,p3,2,25.0
1,17,f2_0,f3_0,p2,1,7.5
1,17,f2_0,f3_0,p2,1,7.5
1,17,f3_0,c_4,p3,3,37.5
1,18,f2_0,f3_0,p2,1,7.5
1,18,f2_0,f3_0,p2,1,7.5
1,18,f3_0,c_2,p3,3,36.0
1,19,f3_0,c_1,p3,3,37.5
1,20,f3_0,c_3,p3,2,25.0
1,20,f3_0,c_0,p3,1,12.5
1,21,f3_0,c_0,p3,1,12.0
1,21,f3_0,c_3,p3,1,12.0
1,21,f3_0,c_1,p3,1,12.0
1,22,f3_0,c_3,p3,4,50.0
1,25,f1_0,f2_0,p1,1,6.0
1,29,f1_0,f2_0,p1,1,6.0
1,30,f2_0,f3_0,p2,1,7.5
1,30,f2_0,f3_0,p2,1,7.5
1,31,f2_0,f3_0,p2,1,7.5
1,31,f3_0,c_2,p3,1,12.0
1,31,f3_0,c_0,p3,3,36.0
