simulation,time,seller,buyer,product,quantity,price
0,1,m_0,f1_0,p0,1,1.0
0,3,m_3,f1_0,p0,1,1.5
0,4,m_1,f1_0,p0,1,1.5
0,5,m_4,f1_0,p0,1,1.5
0,6,m_4,f1_0,p0,1,1.0
0,6,m_3,f1_0,p0,1,1.0
0,7,m_0,f1_0,p0,1,1.0
0,7,m_2,f1_0,p0,1,1.0
0,7,m_4,f1_0,p0,1,1.0
0,7,f1_0,c_2,p1,1,6.5
0,8,m_0,f1_0,p0,1,1.0
0,8,m_4,f1_0,p0,1,1.0
0,8,m_1,f1_0,p0,1,1.5
0,8,m_2,f1_0,p0,1,1.5
0,8,f1_0,c_0,p1,4,26.0
0,10,m_0,f1_0,p0,1,1.0
0,10,f1_0,c_0,p1,2,13.0
0,10,f1_0,c_4,p1,3,19.5
0,11,m_4,f1_0,p0,1,1.5
0,11,m_1,f1_0,p0,1,1.5
0,11,f1_0,c_2,p1,3,15.0
0,12,m_4,f1_0,p0,1,1.5
0,12,m_2,f1_0,p0,2,3.0
0,13,m_0,f1_0,p0,1,1.5
0,13,m_2,f1_0,p0,1,1.0
0,13,m_4,f1_0,p0,1,1.5
0,13,f1_0,c_4,p1,2,13.0
0,14,m_1,f1_0,p0,1,1.5
0,14,f1_0,c_0,p1,2,13.0
0,14,f1_0,c_1,p1,1,6.5
0,15,f1_0,c_0,p1,4,26.0
0,15,f1_0,c_4,p1,1,6.5
0,16,m_0,f1_0,p0,2,3.0
0,16,m_2,f1_0,p0,1,1.0
0,17,m_2,f1_0,p0,2,1.0
0,17,m_3,f1_0,p0,3,4.5
0,17,f1_0,c_0,p1,1,6.5
0,17,f1_0,c_4,p1,2,13.0
0,18,m_2,f1_0,p0,2,2.0
0,18,m_0,f1_0,p0,1,1.0
0,18,f1_0,c_4,p1,2,13.0
0,18,f1_0,c_1,p1,2,13.0
0,19,m_1,f1_0,p0,3,4.5
0,19,m_1,f1_0,p0,1,1.0
0,19,f1_0,c_3,p1,1,6.5
0,19,f1_0,c_4,p1,3,19.5
0,20,m_2,f1_0,p0,2,3.0
0,20,m_1,f1_0,p0,1,1.5
0,20,m_0,f1_0,p0,1,1.0
0,20,f1_0,c_1,p1,1,6.5
0,20,f1_0,c_0,p1,3,19.5
0,21,m_2,f1_0,p0,1,1.0
0,21,m_0,f1_0,p0,1,1.5
0,21,m_2,f1_0,p0,3,4.5
0,21,f1_0,c_1,p1,2,13.0
0,21,f1_0,c_4,p1,1,6.5
0,21,f1_0,c_3,p1,1,6.5
0,22,m_3,f1_0,p0,1,1.5
0,22,f1_0,c_2,p1,4,26.0
0,23,m_1,f1_0,p0,3,4.5
0,23,m_2,f1_0,p0,1,1.5
0,23,m_4,f1_0,p0,3,4.5
0,23,f1_0,c_1,p1,2,13.0
0,24,m_3,f1_0,p0,4,6.0
0,24,m_0,f1_0,p0,1,1.5
0,24,m_1,f1_0,p0,3,3.0
0,24,m_0,f1_0,p0,1,1.5
0,24,f1_0,c_2,p1,4,26.0
0,25,m_3,f1_0,p0,4,4.0
0,25,m_1,f1_0,p0,4,4.0
0,25,m_0,f1_0,p0,4,6.0
0,25,f1_0,c_4,p1,2,13.0
0,25,f1_0,c_1,p1,2,13.0
0,26,f1_0,c_4,p1,4,26.0
0,27,f1_0,c_4,p1,2,13.0
0,27,f1_0,c_1,p1,2,13.0
0,28,f1_0,c_4,p1,4,26.0
0,29,m_4,f1_0,p0,2,1.0
0,29,m_1,f1_0,p0,5,7.5
0,29,f1_0,c_2,p1,3,19.5
0,29,f1_0,c_4,p1,1,6.5
0,30,m_4,f1_0,p0,3,3.0
0,30,m_0,f1_0,p0,3,4.5
0,30,m_3,f1_0,p0,3,4.5
0,30,f1_0,c_4,p1,1,6.5
0,30,f1_0,c_1,p1,3,19.5
0,31,f1_0,c_4,p1,1,2.5
0,31,f1_0,c_4,p1,1,6.5
0,31,f1_0,c_0,p1,2,13.0
0,32,m_1,f1_0,p0,3,1.5
0,32,f1_0,c_4,p1,1,6.5
0,32,f1_0,c_3,p1,4,26.0
0,33,m_4,f1_0,p0,1,1.5
0,33,m_2,f1_0,p0,1,1.5
0,33,m_1,f1_0,p0,2,3.0
0,33,f1_0,c_2,p1,4,26.0
0,34,m_3,f1_0,p0,1,1.0
0,34,m_0,f1_0,p0,1,1.0
0,34,m_4,f1_0,p0,2,1.0
0,34,f1_0,c_0,p1,2,13.0
0,34,f1_0,c_4,p1,1,6.5
0,34,f1_0,c_1,p1,2,13.0
0,35,m_2,f1_0,p0,1,1.5
0,35,m_1,f1_0,p0,1,1.5
0,35,f1_0,c_0,p1,4,26.0
0,35,f1_0,c_1,p1,1,6.5
0,36,m_2,f1_0,p0,1,1.5
0,36,m_4,f1_0,p0,2,2.0
0,36,m_3,f1_0,p0,1,1.0
0,36,m_1,f1_0,p0,1,1.5
0,36,f1_0,c_0,p1,3,19.5
0,36,f1_0,c_2,p1,2,13.0
0,37,m_0,f1_0,p0,1,1.0
0,37,m_3,f1_0,p0,3,4.5
0,37,m_3,f1_0,p0,1,1.5
0,37,m_1,f1_0,p0,3,4.5
0,37,m_2,f1_0,p0,1,1.5
0,37,f1_0,c_1,p1,4,26.0
0,37,f1_0,c_3,p1,1,6.5
0,38,m_2,f1_0,p0,1,1.0
0,38,m_2,f1_0,p0,2,2.0
0,38,m_0,f1_0,p0,1,1.0
0,38,m_3,f1_0,p0,1,1.5
0,38,f1_0,c_1,p1,2,13.0
0,38,f1_0,c_0,p1,2,13.0
0,38,f1_0,c_3,p1,1,6.5
0,39,f1_0,c_4,p1,2,13.0
0,39,f1_0,c_0,p1,3,19.5
0,40,f1_0,c_0,p1,1,6.5
0,40,f1_0,c_2,p1,4,26.0
0,41,m_2,f1_0,p0,3,1.5
0,41,m_3,f1_0,p0,1,1.5
0,41,m_4,f1_0,p0,1,1.5
0,42,m_0,f1_0,p0,1,1.0
0,42,m_4,f1_0,p0,4,4.0
0,42,f1_0,c_4,p1,1,6.5
0,42,f1_0,c_1,p1,2,13.0
0,42,f1_0,c_0,p1,2,13.0
0,43,m_0,f1_0,p0,5,7.5
0,43,m_1,f1_0,p0,3,4.5
0,43,m_4,f1_0,p0,3,1.5
0,43,f1_0,c_4,p1,3,19.5
0,43,f1_0,c_1,p1,2,13.0
0,44,m_2,f1_0,p0,2,3.0
0,44,m_0,f1_0,p0,1,1.5
0,44,m_0,f1_0,p0,2,2.0
0,44,f1_0,c_1,p1,4,26.0
0,44,f1_0,c_0,p1,1,6.5
0,45,m_1,f1_0,p0,3,3.0
0,45,m_2,f1_0,p0,1,1.0
0,45,m_1,f1_0,p0,1,1.0
0,45,m_4,f1_0,p0,2,3.0
0,45,f1_0,c_3,p1,4,26.0
0,45,f1_0,c_4,p1,1,6.5
0,46,m_4,f1_0,p0,1,1.0
0,46,m_0,f1_0,p0,1,1.0
0,46,m_1,f1_0,p0,2,1.0
0,46,f1_0,c_2,p1,4,26.0
0,47,f1_0,c_4,p1,3,19.5
0,47,f1_0,c_1,p1,1,6.5
0,48,m_0,f1_0,p0,2,2.0
0,48,m_0,f1_0,p0,3,4.5
0,48,m_3,f1_0,p0,3,4.5
0,48,f1_0,c_0,p1,2,13.0
0,48,f1_0,c_4,p1,2,13.0
0,49,f1_0,c_2,p1,2,13.0
0,49,f1_0,c_4,p1,2,13.0
0,50,m_3,f1_0,p0,2,3.0
0,50,m_4,f1_0,p0,1,1.5
0,50,f1_0,c_1,p1,2,13.0
0,50,f1_0,c_2,p1,2,13.0
0,51,m_0,f1_0,p0,1,1.5
0,51,m_4,f1_0,p0,3,1.5
0,51,m_3,f1_0,p0,1,1.5
0,51,f1_0,c_1,p1,3,19.5
0,51,f1_0,c_3,p1,1,6.5
0,52,f1_0,c_4,p1,1,6.5
0,52,f1_0,c_0,p1,3,19.5
0,53,m_1,f1_0,p0,1,1.5
0,53,m_0,f1_0,p0,2,3.0
0,53,m_1,f1_0,p0,1,1.0
0,53,m_4,f1_0,p0,2,3.0
0,53,f1_0,c_3,p1,2,13.0
0,53,f1_0,c_1,p1,2,13.0
0,54,m_4,f1_0,p0,2,2.0
0,54,m_3,f1_0,p0,2,3.0
0,54,f1_0,c_4,p1,3,19.5
0,54,f1_0,c_0,p1,1,6.5
0,55,m_4,f1_0,p0,1,1.5
0,55,m_2,f1_0,p0,1,1.5
0,55,m_3,f1_0,p0,2,3.0
0,55,f1_0,c_4,p1,3,19.5
0,55,f1_0,c_2,p1,1,6.5
0,56,m_0,f1_0,p0,4,6.0
0,56,f1_0,c_0,p1,2,13.0
0,56,f1_0,c_4,p1,2,13.0
0,57,m_0,f1_0,p0,3,4.5
0,57,m_2,f1_0,p0,1,1.5
0,57,m_1,f1_0,p0,2,3.0
0,57,m_4,f1_0,p0,1,1.5
0,57,f1_0,c_2,p1,1,6.5
0,57,f1_0,c_3,p1,3,19.5
0,58,m_4,f1_0,p0,1,1.5
0,58,f1_0,c_3,p1,3,19.5
0,58,f1_0,c_1,p1,1,6.5
0,59,f1_0,c_2,p1,2,13.0
0,59,f1_0,c_4,p1,3,19.5
0,60,f1_0,c_1,p1,2,13.0
0,61,m_4,f1_0,p0,2,2.0
0,61,m_0,f1_0,p0,1,1.5
0,61,m_0,f1_0,p0,1,1.0
0,62,m_4,f1_0,p0,1,1.0
0,62,m_3,f1_0,p0,1,1.5
0,62,m_4,f1_0,p0,1,1.0
0,62,m_2,f1_0,p0,2,3.0
0,62,f1_0,c_1,p1,3,19.5
0,62,f1_0,c_0,p1,1,6.5
0,63,m_4,f1_0,p0,1,1.5
0,63,m_0,f1_0,p0,3,3.0
0,63,m_2,f1_0,p0,1,1.0
0,63,m_4,f1_0,p0,2,3.0
0,63,m_3,f1_0,p0,2,3.0
0,63,m_4,f1_0,p0,4,6.0
0,63,f1_0,c_2,p1,1,6.5
0,63,f1_0,c_1,p1,1,6.5
0,63,f1_0,c_3,p1,2,13.0
0,63,f1_0,c_4,p1,1,6.5
0,64,m_4,f1_0,p0,3,4.5
0,64,m_1,f1_0,p0,3,4.5
0,64,m_4,f1_0,p0,1,1.5
0,64,m_0,f1_0,p0,1,1.5
0,64,f1_0,c_0,p1,3,19.5
0,64,f1_0,c_1,p1,1,3.0
0,64,f1_0,c_4,p1,1,6.5
0,65,f1_0,c_0,p1,3,19.5
0,65,f1_0,c_3,p1,2,13.0
0,66,m_0,f1_0,p0,5,7.5
0,66,m_0,f1_0,p0,2,3.0
0,66,m_2,f1_0,p0,1,1.0
0,66,m_4,f1_0,p0,2,3.0
0,66,f1_0,c_2,p1,4,26.0
0,66,f1_0,c_3,p1,1,6.5
0,67,m_0,f1_0,p0,3,3.0
0,67,f1_0,c_0,p1,2,13.0
0,67,f1_0,c_1,p1,3,19.5
0,68,m_1,f1_0,p0,1,1.0
0,68,m_1,f1_0,p0,4,6.0
0,68,m_0,f1_0,p0,2,1.0
0,68,f1_0,c_1,p1,4,26.0
0,68,f1_0,c_4,p1,1,6.5
0,69,f1_0,c_4,p1,4,26.0
0,69,f1_0,c_0,p1,1,6.5
0,70,m_1,f1_0,p0,1,1.5
0,70,m_1,f1_0,p0,1,1.0
0,70,f1_0,c_4,p1,2,13.0
0,70,f1_0,c_1,p1,3,19.5
0,71,m_1,f1_0,p0,1,1.0
0,71,m_3,f1_0,p0,2,3.0
0,71,f1_0,c_1,p1,4,26.0
0,71,f1_0,c_3,p1,1,6.5
0,72,m_2,f1_0,p0,1,1.5
0,72,m_2,f1_0,p0,1,1.5
0,72,m_3,f1_0,p0,2,3.0
0,72,m_1,f1_0,p0,1,1.5
0,72,f1_0,c_1,p1,1,6.5
0,72,f1_0,c_4,p1,1,6.5
0,72,f1_0,c_0,p1,1,6.5
0,73,m_3,f1_0,p0,1,1.0
0,73,f1_0,c_4,p1,2,13.0
0,73,f1_0,c_1,p1,2,13.0
0,74,m_0,f1_0,p0,4,6.0
0,74,m_2,f1_0,p0,4,6.0
0,74,m_3,f1_0,p0,2,2.0
0,74,f1_0,c_4,p1,2,13.0
0,74,f1_0,c_0,p1,1,6.5
0,74,f1_0,c_3,p1,1,6.5
0,75,m_0,f1_0,p0,2,2.0
0,75,f1_0,c_0,p1,1,6.5
0,75,f1_0,c_3,p1,1,6.5
0,75,f1_0,c_2,p1,2,13.0
0,76,m_0,f1_0,p0,1,1.5
0,76,m_4,f1_0,p0,1,1.5
0,76,m_3,f1_0,p0,1,1.0
0,76,m_1,f1_0,p0,1,1.0
0,76,f1_0,c_4,p1,4,26.0
0,77,m_4,f1_0,p0,1,1.5
0,77,f1_0,c_4,p1,2,13.0
0,77,f1_0,c_2,p1,1,6.5
0,78,m_4,f1_0,p0,1,1.5
0,78,f1_0,c_3,p1,2,13.0
0,78,f1_0,c_4,p1,3,19.5
0,79,m_1,f1_0,p0,1,1.0
0,79,m_3,f1_0,p0,3,4.5
0,79,m_4,f1_0,p0,2,3.0
0,79,m_2,f1_0,p0,2,3.0
0,79,f1_0,c_2,p1,3,19.5
0,80,f1_0,c_1,p1,4,26.0
0,81,m_0,f1_0,p0,3,4.5
0,81,m_1,f1_0,p0,2,3.0
0,81,m_2,f1_0,p0,1,1.5
0,81,m_3,f1_0,p0,2,1.0
0,81,f1_0,c_4,p1,1,6.5
0,81,f1_0,c_1,p1,3,19.5
0,82,f1_0,c_0,p1,2,13.0
0,82,f1_0,c_2,p1,2,13.0
0,83,m_3,f1_0,p0,1,1.0
0,83,m_1,f1_0,p0,3,4.5
0,83,m_3,f1_0,p0,3,4.5
0,83,f1_0,c_2,p1,2,13.0
0,83,f1_0,c_3,p1,2,13.0
0,84,m_2,f1_0,p0,1,1.5
0,84,m_1,f1_0,p0,3,4.5
0,84,m_2,f1_0,p0,3,3.0
