index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
30,10,0,0,0,10.000000000000002,20,10.0,17.780102273069925,30,19.0,43.89823457495364,24,38.75,44.0,20,44.0,15,2.3210000000000006,55414,11,10,1.0,287.8010227306993,False,0.05874989064059738,5,4.399000000000001,36784.0,299,0,0.0,2990.0000000000005,False,-0.2705288232491663,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.2,77761,705,64,1.0,15344.45911531133,False,0.017546802735298527,11,2.1910000000000003,107908,0,0,0.0,0.0,False,-0.031624667958934594,9,2.5400000000000005,99834,158,0,0.0,6935.921062842675,False,-0.07295964775449296,0.3333333333333333,462176,0.0,0.0,11,0,0,4,10,9.6,16,20,9,35.0,21.0,5,5,9,1130,1.3587213605642319,113.85521864611655
31,9,0,0,0,10.000000000000002,20,10.0,17.601819754109034,5,6.0,42.40117187860045,9,22.0,43.99999999999999,20,44.0,0,2.3060000000000005,55334,9,20,1.0,442.03639508218066,False,0.05869496326900598,5,4.444000000000002,36564.0,311,0,0.0,3110.0000000000005,False,-0.27357789423535017,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.2,77929,700,65,1.0,15077.349999985354,False,0.017957062887001943,9,2.2700000000000005,107783,0,0,0.0,0.0,False,-0.03274642831502621,11,2.6410000000000005,99442,167,0,0.0,7080.995703726276,False,-0.07582653230792645,0.3333333333333333,461527,0.0,0.0,7,0,0,7,9,9.0,15,22,8,86.0,14.0,7,2,8,398,1.1757539715617895,115.03097261767834
32,8,0,0,0,10.000000000000002,20,10.0,17.754346412765916,34,19.08823529411765,43.098498756306796,14,49.0,43.99999999999999,20,44.0,0,2.306000000000001,55848,10,11,1.0,295.2978105404251,False,0.06709192768499683,15,4.589000000000002,36049.0,320,0,0.0,3200.0000000000005,False,-0.2825345402572654,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.2,77966,724,61,1.0,15483.155226977236,False,0.020814407021065098,7,2.3310000000000004,107007,4,10,1.0,612.3939950252271,False,-0.03696247938193147,13,2.7600000000000007,99200,167,0,0.0,7197.449292303235,False,-0.07747572828135886,0.5,460545,0.0,0.0,12,0,0,6,10,10.0,17,23,2,91.0,3.0,7,1,2,1510,1.2956722127273679,116.32664483040571
33,2,0,0,0,10.000000000000002,20,10.0,17.754346412765916,0,,46.31667291841209,23,63.0,44.0,20,44.0,0,2.306000000000001,55758,9,21,1.0,462.8412746680842,False,0.06697323749088217,0,4.574000000000002,35939.0,331,0,0.0,3310.0000000000005,False,-0.28358265840876606,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.2,79415,714,48,1.0,14899.803638798643,False,0.03459864005954413,0,2.3240000000000003,107271,0,8,0.4,352.0,False,-0.035761720152200444,14,2.8870000000000005,97467,190,0,0.0,8800.167854498297,False,-0.08583634927804272,0.39999999999999997,460325,0.0,0.0,11,0,0,2,6,6.0,17,19,3,21.0,0.0,2,0,3,1913,0.9234091928228736,117.25005402322859
34,3,0,0,0,10.000000000000002,20,10.0,18.58834474267339,26,28.153846153846153,46.54241359534783,26,47.65384615384615,44.0,20,44.0,0,2.306000000000001,56358,7,11,1.0,274.4717921694073,False,0.0766124039272931,6,4.634000000000001,35705.0,343,0,0.0,3430.0000000000005,False,-0.2868985231062411,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.2,79922,730,32,1.0,15058.848897202704,False,0.04158437885423236,2,2.3440000000000007,107068,1,10,1.0,486.54241359534785,False,-0.0369797615873567,10,2.9730000000000008,96605,205,0,0.0,9541.194787046305,False,-0.09024699015073637,0.5,460133,0.0,0.0,15,0,0,2,7,7.0,16,18,7,6.0,3.0,2,1,7,2471,1.0467003230005503,118.29675434622914
35,7,0,0,0,10.0,20,10.0,18.63756738000724,1,33.0,45.75371951975805,19,40.0,44.0,20,44.0,0,2.3060000000000005,56291,7,20,1.0,442.7513476001448,False,0.07693903142067791,0,4.628000000000002,35605.0,353,0,0.0,3530.0,False,-0.28785135778942356,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.2,80649,721,23,1.0,14490.021629939656,False,0.046855774356477316,0,2.342000000000001,107420,0,3,0.1,132.0,False,-0.035411730921099865,12,3.083000000000001,95653,224,0,0.0,10248.833172425802,False,-0.0956151142740604,0.35000000000000003,460093,0.0,0.0,14,0,0,3,4,4.0,17,20,12,64.0,18.0,4,3,12,1345,1.281900712288916,119.57865505851805
36,12,0,0,0,10.0,20,10.0,18.582228241155345,1,4.0,44.374647093092804,15,31.333333333333332,44.0,20,44.0,0,2.306000000000001,56211,5,30,1.0,607.4668472346603,False,0.07698396233668096,1,4.638000000000002,35463.0,365,0,0.0,3650.0,False,-0.2894140066698428,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.2,81115,712,18,1.0,14029.290155378276,False,0.04966228058229089,9,2.432000000000001,107427,0,0,0.0,0.0,False,-0.0359412018091751,8,3.151000000000001,95075,239,0,0.0,10605.54065524918,False,-0.09920157290881804,0.3333333333333333,459766,0.0,0.0,9,0,0,8,7,6.5,17,25,13,103.0,29.0,9,3,13,670,3.1380924424156547,122.7167475009337
37,13,0,0,0,10.0,20,10.0,19.203772391414304,10,34.0,43.710966467182836,8,32.0,44.0,20,44.0,0,2.306000000000001,56441,6,30,1.0,636.1131717424291,False,0.08163995399468726,0,4.637000000000001,35373.0,374,0,0.0,3740.0,False,-0.290271557884707,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.2,81031,712,20,1.0,14547.30527203064,False,0.05174669647469417,9,2.5130000000000003,107301,0,0,0.0,0.0,False,-0.037071936248115445,11,3.2530000000000014,94623,247,0,0.0,10796.60871739416,False,-0.10240052804672738,0.3333333333333333,459244,0.0,0.0,11,0,0,7,8,8.0,16,23,11,66.0,40.0,8,5,11,796,1.401295229792595,124.1180427307263
38,11,0,0,0,10.0,20,10.0,19.0203983272182,46,18.1304347826087,41.76910891403675,23,30.434782608695652,44.00000000000001,20,44.0,2,2.326000000000001,57073,6,10,1.0,250.203983272182,False,0.09000670779678112,14,4.777000000000002,34884.0,384,0,0.0,3840.0,False,-0.29863744640304907,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,3,0.23,80783,748,10,1.0,14644.949037899582,False,0.049374398748806475,12,2.6240000000000006,107077,0,0,0.0,0.0,False,-0.0390821308062316,8,3.3220000000000014,93811,270,0,0.0,11277.659406789922,False,-0.10752898894935957,0.3333333333333333,458103,0.0,0.0,11,0,0,5,13,11.683333333333334,19,24,9,93.0,12.0,7,4,9,996,1.2546612722799182,125.37270400300622
39,9,0,0,0,10.0,20,10.0,19.98839002588103,49,24.775510204081634,40.52962765182695,14,28.0,44.000000000000014,20,44.0,34,2.6640000000000006,57069,3,10,1.0,229.8839002588103,False,0.08973686422352364,5,4.8130000000000015,34654.0,397,0,0.0,3970.0,False,-0.30178180085755124,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,4,0.267,79809,787,10,1.0,16136.15922688664,False,0.0466541164059471,7,2.682000000000001,106987,0,0,0.0,0.0,False,-0.039889798262617564,13,3.4440000000000004,93157,284,0,0.0,11510.414253118854,False,-0.11235365849523092,0.3333333333333333,456151,0.0,0.0,9,0,0,5,13,12.2987012987013,18,23,6,70.0,9.0,6,3,6,620,1.1772209918126464,126.54992499481887
40,6,0,0,0,9.999999999999998,20,10.0,20.344035650672918,8,32.0,40.52962765182695,0,,44.000000000000014,20,44.0,0,2.630000000000001,57255,0,12,1.0,244.128427808075,False,0.0934171360439073,0,4.808000000000002,34524.0,410,0,0.0,4099.999999999999,False,-0.3030204859456884,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.263,79553,785,20,1.0,16780.66053881478,False,0.0474431904407741,9,2.7650000000000006,106852,0,0,0.0,0.0,False,-0.041101299447196496,11,3.5410000000000013,92966,284,0,0.0,11510.414253118854,False,-0.1140677083193389,0.3333333333333333,455625,0.0,0.0,10,0,0,4,9,9.0,16,20,8,45.0,3.0,5,1,8,456,1.1688395971432328,127.7187645919621
41,8,0,0,0,9.999999999999998,20,10.0,20.47898158842527,15,22.666666666666668,41.34949731398528,15,49.0,44.000000000000014,20,44.0,0,2.630000000000001,57495,0,10,0.8,204.7898158842527,False,0.0976159105848905,5,4.858000000000001,34294.0,422,0,0.0,4219.999999999999,False,-0.3062601238685088,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.263,79948,790,15,1.0,16798.63791456574,False,0.05225487085853824,14,2.896000000000001,105955,3,10,1.0,564.048491941956,False,-0.046620142813814845,6,3.5900000000000007,92767,286,0,0.0,11825.95623179979,False,-0.11443770087676883,0.4666666666666666,454934,0.0,0.0,11,0,0,5,9,9.0,15,20,6,42.0,9.0,5,3,6,1255,1.219770671799779,128.93853526376188
42,6,0,0,0,9.999999999999998,20,10.0,20.687681616726472,40,21.9,41.86494185804771,14,47.0,44.000000000000014,20,44.0,25,2.880000000000001,57611,0,10,1.0,206.87681616726474,False,0.09984637271240841,5,4.903000000000001,34074.0,432,0,0.0,4319.999999999999,False,-0.3094997617913292,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.263,79730,820,11,1.0,17424.41328615423,False,0.05338502433393411,1,2.8920000000000012,105729,7,10,1.0,733.054593006334,False,-0.04788994816118205,9,3.674000000000001,92633,286,0,0.0,11973.373371401643,False,-0.11497876116644386,0.5,454252,0.0,0.0,13,0,0,5,7,6.425925925925926,19,24,9,86.0,0.0,6,0,9,1526,1.0978007037192583,130.03633596748114
43,9,0,0,0,9.999999999999998,20,10.0,20.73879938726817,25,21.24,43.02618365302859,23,50.0,44.00000000000001,10,44.0,14,2.9950000000000006,57615,6,10,1.0,267.3879938726817,False,0.10049917097544235,1,4.908000000000002,34011.0,436,0,0.0,4359.999999999999,False,-0.3103191996188661,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,12,0.38300000000000006,79893,835,10,1.0,17747.159324899207,False,0.05724844762326822,0,2.8910000000000013,105729,0,17,0.7,748.0000000000001,False,-0.04782288750089741,10,3.765000000000001,91322,309,0,0.0,13295.090748785835,False,-0.12081318315750493,0.45,453045,0.0,0.0,9,0,0,6,7,6.105072463768116,17,23,15,58.0,14.0,7,2,15,200,1.7703886087983847,131.80672457627952
44,15,0,0,0,9.999999999999998,20,10.0,20.90895268393886,15,23.666666666666668,45.62358118898142,23,62.0,44.00000000000001,10,44.0,0,2.9810000000000003,57855,6,10,1.0,269.0895268393886,False,0.10508899025097089,5,4.957000000000002,33796.0,446,0,0.0,4459.999999999999,False,-0.3134635540733683,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,13,0.5010000000000001,80470,840,10,1.0,18019.75606639846,False,0.06574414046211566,0,2.891000000000001,105729,0,17,0.0,748.0000000000001,False,-0.04782288750089741,10,3.8550000000000013,89745,332,0,0.0,15147.02895474183,False,-0.12665558836446517,0.3333333333333333,452070,0.0,0.0,9,0,0,9,6,5.565217391304348,22,31,13,193.0,3.0,14,1,13,540,1.4882322950288653,133.2949568713084
45,13,0,0,0,10.0,20,10.0,20.02016296827618,23,11.043478260869565,44.39410578808894,15,32.0,44.00000000000001,12,44.0,0,2.9810000000000008,57979,6,13,1.0,320.2621185875903,False,0.10793961046772359,16,5.112000000000002,33208.0,456,0,0.0,4560.0,False,-0.3237160552644116,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,5,0.5380000000000001,80506,853,10,1.0,17521.14006982047,False,0.06320354972499095,0,2.891000000000001,105249,5,27,1.0,1409.9705289404449,False,-0.04916015808322368,12,3.9650000000000016,89531,332,0,0.0,14738.843121645528,False,-0.13040758883603662,0.5,450948,0.0,0.0,8,0,0,12,10,9.333333333333332,12,24,14,114.0,29.0,10,3,14,424,1.4611962493509054,134.7561531206593
46,14,0,0,0,10.0,20,10.0,19.453725911567393,40,16.2,44.39410578808894,0,,44.0,13,44.0,15,3.1310000000000002,58115,5,10,1.0,244.53725911567392,False,0.10980978808114032,12,5.216000000000001,32766.0,467,0,0.0,4670.0,False,-0.33109099571224393,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,79858,883,20,1.0,18065.522095675788,False,0.058727501760813386,0,2.8910000000000005,105249,0,32,0.5,1408.0,False,-0.049168999928207335,13,4.083000000000001,89274,332,0,0.0,14738.843121645528,False,-0.13271392812816096,0.4166666666666667,449737,0.0,0.0,7,0,0,11,10,9.535714285714285,14,25,13,125.0,9.0,11,3,13,200,1.4112634090706706,136.16741652972996
47,13,0,0,0,10.0,20,10.0,19.209656250543887,6,9.333333333333334,45.63407955791852,15,58.0,44.0,14,44.0,0,3.116000000000001,58100,2,15,1.0,308.1448437581583,False,0.11013001280379378,1,5.214000000000002,32611.0,480,0,0.0,4800.0,False,-0.3328060981419724,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80672,879,15,1.0,17569.799037596855,False,0.06547045639350198,0,2.891000000000001,105249,0,32,0.0,1408.0,False,-0.049168999928207335,14,4.210000000000001,88134,347,0,0.0,15835.025606597726,False,-0.13802576635707106,0.3333333333333333,449241,0.0,0.0,11,0,0,8,6,6.0,18,26,11,109.0,23.0,9,4,11,1125,1.2969847014173865,137.46440123114735
48,11,0,0,0,10.0,20,10.0,19.209656250543887,0,,45.63407955791852,0,,44.0,8,44.0,0,3.116000000000001,57990,3,25,1.0,510.2414062635972,False,0.10995942264186369,0,5.213000000000002,32521.0,489,0,0.0,4890.0,False,-0.33366364935683657,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80672,869,25,1.0,17834.043270670598,False,0.06704408808164962,0,2.891000000000001,105249,0,32,0.0,1408.0,False,-0.049168999928207335,8,4.276000000000002,88029,347,0,0.0,15835.025606597726,False,-0.138968045056188,0.3333333333333333,448936,0.0,0.0,9,0,0,4,3,3.0,20,24,5,87.0,12.0,7,4,5,200,1.0945111606270075,138.55891239177436
49,5,0,0,0,10.0,20,10.0,18.97801134634746,6,10.333333333333334,45.63407955791852,0,,43.99999999999999,8,44.0,0,3.116000000000001,58020,0,26,0.6,493.428295005034,False,0.11037092229637961,1,5.223000000000002,32327.0,506,0,0.0,5060.0,False,-0.33574082896617435,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80610,865,35,1.0,18013.172599117705,False,0.06737239518293062,0,2.891000000000001,105249,0,32,0.0,1407.9999999999998,False,-0.049168999928207335,8,4.348000000000001,87924,347,0,0.0,15835.025606597726,False,-0.13991032375530496,0.26666666666666666,448605,0.0,0.0,9,0,0,3,4,4.0,14,17,11,6.0,9.0,2,3,11,260,1.0171615360304713,139.57607392780483
50,11,0,0,0,10.0,20,10.0,18.56472375417377,8,7.875,45.63407955791852,0,,43.99999999999999,8,44.0,0,3.116000000000001,57950,3,31,1.0,605.5064363793869,False,0.11010487314320527,3,5.252000000000002,32182.0,513,0,0.0,5130.0,False,-0.3378370652691758,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80547,863,45,1.0,18074.890179958296,False,0.06698957944234345,0,2.891000000000001,105249,0,32,0.0,1407.9999999999998,False,-0.049168999928207335,8,4.420000000000001,87813,347,0,0.0,15835.025606597726,False,-0.1409064469515143,0.3333333333333333,448216,0.0,0.0,9,0,0,6,4,4.0,19,25,12,103.0,21.0,8,3,12,260,1.2086549028754234,140.78472883068025
51,12,0,0,0,10.000000000000002,20,10.0,18.327103278698925,6,10.666666666666666,46.005030858208364,10,51.5,43.99999999999999,8,44.0,0,3.116000000000001,57900,4,36,1.0,699.7757180331613,False,0.11005026887120693,1,5.259000000000002,32070.0,522,0,0.0,5220.000000000001,False,-0.3391138637446403,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80998,859,45,1.0,17813.208105021753,False,0.0708028114877426,0,2.8910000000000013,105004,0,37,0.5,1627.9999999999998,False,-0.050380501112786275,8,4.492000000000001,87451,352,0,0.0,16193.770862089345,False,-0.1425453601205697,0.4166666666666667,447898,0.0,0.0,11,0,0,11,3,3.0,14,25,14,102.0,18.0,10,2,14,775,1.400262345559895,142.18499117624015
52,14,0,0,0,10.000000000000002,20,10.0,18.327103278698925,0,,46.005030858208364,0,,43.999999999999986,9,44.0,0,3.1160000000000005,57810,3,46,1.0,873.0467508201506,False,0.10998615293778137,0,5.258000000000002,31960.0,533,0,0.0,5330.000000000001,False,-0.340161981896141,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80998,849,55,1.0,18089.98738081685,False,0.07245109207251568,0,2.891000000000001,105004,0,37,0.0,1627.9999999999995,False,-0.050380501112786275,9,4.574000000000002,87329,352,0,0.0,16193.770862089345,False,-0.1436401982281151,0.3333333333333333,447576,0.0,0.0,9,0,0,10,4,4.0,15,25,10,107.0,21.0,9,5,10,200,1.352140586823225,143.53713176306337
53,10,0,0,0,10.000000000000002,20,10.0,18.628879973664564,22,21.09090909090909,45.393939449447494,5,28.0,43.999999999999986,15,44.0,0,3.116000000000001,58182,2,35,1.0,672.0107990782598,False,0.11515970270679615,1,5.268000000000002,31826.0,544,0,0.0,5440.000000000001,False,-0.3416674606955693,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80674,861,60,1.0,18763.10202429204,False,0.07260065521850911,0,2.891000000000001,105004,0,37,0.0,1627.9999999999995,False,-0.050380501112786275,15,4.715000000000002,86905,357,0,0.0,16205.636383452755,False,-0.1473919682700986,0.3333333333333333,447066,0.0,0.0,11,0,0,9,4,4.0,15,24,9,73.0,20.0,7,3,9,802,1.316871146671474,144.85400290973485
54,9,0,0,0,10.000000000000002,20,10.0,19.517742330601884,46,23.02173913043478,44.52471861982686,10,33.0,43.99999999999999,12,44.0,4,3.1560000000000006,59028,2,10,1.0,215.17742330601885,False,0.1269287986975323,7,5.3370000000000015,31540.0,554,0,0.0,5540.000000000001,False,-0.3461648404001906,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,79945,897,60,1.0,20178.8979877395,False,0.07234932103227432,0,2.8910000000000005,104674,0,47,1.0,2067.9999999999995,False,-0.05136765022614689,12,4.820000000000002,86683,357,0,0.0,15895.324547278187,False,-0.15077659672590368,0.5,446345,0.0,0.0,11,0,0,10,9,8.173913043478262,15,25,10,103.0,0.0,9,0,10,1074,1.130981327034533,145.98498423676938
55,10,0,0,0,10.000000000000002,20,10.0,19.517742330601884,0,,44.52471861982686,0,,44.0,11,44.0,0,3.1520000000000006,58958,0,19,0.9,370.8371042814358,False,0.12707800956914186,0,5.330000000000001,31410.0,567,0,0.0,5670.000000000001,False,-0.34740352548832776,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,79945,887,70,1.0,20428.967750631753,False,0.07383854067789268,0,2.891000000000001,104674,0,47,0.0,2068.0,False,-0.05136765022614689,11,4.918000000000001,86493,357,0,0.0,15895.324547278187,False,-0.15248167246716293,0.31666666666666665,445955,0.0,0.0,9,0,0,10,5,5.0,12,22,7,90.0,26.0,6,4,7,200,1.2066357554867864,147.19161999225616
56,7,0,0,0,10.000000000000002,20,10.0,17.44902501061656,34,5.0,45.02206474635669,8,53.0,43.99999999999999,9,44.0,0,3.152000000000001,58868,0,28,0.9,488.5727002972636,False,0.12648473273270386,34,5.670000000000001,30586.0,578,0,0.0,5780.000000000001,False,-0.36205812291567413,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80199,911,72,1.0,19137.650446409367,False,0.06917371633164221,0,2.891000000000001,104439,0,52,0.5,2287.9999999999995,False,-0.052489410582238494,9,4.997000000000001,86174,360,0,0.0,16207.94330868841,False,-0.15394167156342697,0.39999999999999997,444741,0.0,0.0,10,0,0,5,5,5.0,14,19,15,29.0,33.0,3,4,15,624,1.1320938561111689,148.32371384836733
57,15,0,0,0,10.000000000000002,20,10.0,17.3820517432612,1,3.0,45.647692190313826,5,61.0,43.99999999999999,7,44.0,0,3.1520000000000006,58738,3,38,1.0,690.5179662439257,False,0.12593156709141418,1,5.646,30493.0,585,0,0.0,5850.000000000001,False,-0.3631634111481658,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80501,902,77,1.0,19193.482971075766,False,0.07310316204785479,0,2.891000000000001,104439,0,52,0.0,2287.9999999999995,False,-0.052489410582238494,7,5.058000000000001,85779,365,0,0.0,16661.407649464545,False,-0.1554517210071409,0.3333333333333333,444425,0.0,0.0,10,0,0,8,4,4.0,16,24,19,108.0,39.0,8,7,19,505,1.4636505004018545,149.7873643487692
58,19,0,0,0,10.000000000000002,20,10.0,17.3820517432612,0,,43.231792177401324,33,34.81818181818182,44.0,8,44.0,0,3.152000000000001,58638,3,48,1.0,864.3384836765376,False,0.12568211990163441,0,5.645000000000001,30393.0,595,0,0.0,5950.000000000001,False,-0.3641162458313483,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81650,892,54,1.0,17839.306932568663,False,0.07872383833116166,0,2.891000000000001,103479,20,62,1.0,3592.6358435480265,False,-0.055250575043308825,8,5.131000000000001,85491,368,0,0.0,15909.299521283687,False,-0.16141099719432622,0.5,444126,0.0,0.0,10,0,0,14,2,2.0,14,28,18,165.0,59.0,14,5,18,1349,1.4707851838320494,151.25814953260124
59,18,0,0,0,10.000000000000002,20,10.0,17.604801893969658,31,19.0,43.231792177401324,0,,44.0,6,44.0,0,3.1520000000000006,59078,6,38,1.0,728.982471970847,False,0.1327773460883358,11,5.755000000000003,30002.0,602,0,0.0,6020.000000000001,False,-0.3709004287756074,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81061,913,64,1.0,18840.01882854798,False,0.07766804924099552,0,2.8910000000000013,103479,10,72,1.0,3600.3179217740135,False,-0.055216105240083524,6,5.183000000000001,85418,368,0,0.0,15909.299521283687,False,-0.1620661052422837,0.5,443513,0.0,0.0,10,0,0,12,9,9.0,18,30,13,168.0,32.0,14,4,13,770,1.5129327550530434,152.77108228765428
60,13,0,0,0,10.000000000000002,20,10.0,17.28203100868332,5,4.2,43.231792177401324,0,,44.0,12,44.0,0,3.1520000000000006,59008,3,48,1.0,859.5374884167993,False,0.13268735100921197,5,5.794000000000001,29758.0,615,0,0.0,6150.000000000001,False,-0.37431157694140066,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81040,908,74,1.0,18891.23677701215,False,0.0777229441222734,0,2.891000000000001,103479,0,82,1.0,3608.0,False,-0.055181635436858355,12,5.2970000000000015,85198,368,0,0.0,15909.299521283687,False,-0.16404040346900495,0.5,442958,0.0,0.0,9,0,0,10,7,7.0,16,26,16,79.0,16.0,10,3,16,200,1.5118614165112376,154.28294370416552
61,16,0,0,0,10.000000000000002,20,10.0,17.91657705636529,55,20.072727272727274,43.231792177401324,0,,43.99999999999999,8,44.0,1,3.162000000000001,59980,1,10,1.0,189.16577056365293,False,0.1448229230163282,6,5.849000000000002,29497.0,627,0,0.0,6270.000000000001,False,-0.3781419723677942,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,79936,953,84,1.0,20705.968477617836,False,0.07538094615065408,0,2.891000000000001,103479,0,82,0.0,3607.9999999999995,False,-0.055181635436858355,8,5.365000000000001,85086,368,0,0.0,15909.299521283687,False,-0.165045500748063,0.3333333333333333,442453,0.0,0.0,8,0,0,12,7,6.020408163265306,15,27,13,132.0,26.0,10,6,13,200,1.5108094168826938,155.7937531210482
62,13,0,0,0,10.000000000000002,20,10.0,17.611358788422358,4,1.0,42.16762299740141,10,28.0,44.0,14,44.0,0,3.1610000000000005,59880,1,20,1.0,362.2271757684472,False,0.1445662427419576,4,5.883000000000002,29297.0,637,0,0.0,6370.000000000001,False,-0.3810004764173416,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80212,947,84,1.0,20220.03710441769,False,0.0757743991449362,0,2.8910000000000005,103479,0,82,0.0,3608.0,False,-0.055181635436858355,14,5.4970000000000026,84535,378,0,0.0,15939.361493017732,False,-0.16985533108524603,0.3333333333333333,441878,0.0,0.0,8,0,0,9,5,5.0,13,22,16,77.0,28.0,7,6,16,480,1.2359497621655464,157.02970288321376
63,16,0,0,0,10.0,20,10.0,17.493676083395453,3,9.666666666666666,41.047567443872765,6,17.0,44.0,13,44.0,0,3.161000000000001,59780,1,30,1.0,534.8102825018636,False,0.1443050050738624,3,5.9090000000000025,29145.0,647,0,0.0,6470.0,False,-0.3829442591710338,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80285,940,88,1.0,20056.241453452527,False,0.07566842218587738,0,2.891000000000001,103377,0,88,0.6,3872.0,False,-0.054912412951396365,13,5.613,84276,378,0,0.0,15515.980493783905,False,-0.17407934662491972,0.43333333333333335,441338,0.0,0.0,9,0,0,8,8,8.0,16,24,19,108.0,36.0,7,9,19,302,1.3675864282995462,158.3972893115133
64,19,0,0,0,10.0,20,10.0,17.36302158690021,5,12.6,41.047567443872765,0,,44.0,19,44.0,0,3.161000000000001,59704,3,36,1.0,655.0687771284075,False,0.14400256100169997,1,5.916000000000001,29058.0,655,0,0.0,6550.0,False,-0.38383992377322534,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80222,935,98,1.0,20257.086793251226,False,0.07611414240859468,0,2.891000000000001,103729,0,80,0.0,3520.0,False,-0.05333297437001938,11,5.710000000000001,84113,378,0,0.0,15515.980493783905,False,-0.17554212212926318,0.3333333333333333,441301,0.0,0.0,12,0,0,12,5,5.0,16,28,18,101.0,34.0,11,8,18,596,1.7022020751610398,160.09949138667434
