index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
86,675c683c-e5bc-48d7-ae55-2803f2626062,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,0,,-1,-1
459,a1313158-9ae3-4050-a671-0cc494d28528,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,4,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
153,ca70a862-b624-4140-8769-0c6381b66ac3,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,5,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,0,,-1,-1
311,053d9ef6-a8ec-4c9c-b84a-a929641c2c08,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,0,,-1,-1
318,78645b3f-d067-4297-9fb0-6956d92294fd,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,4,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
362,6f7a56b9-d150-4b45-88e1-5e4832180852,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,0,,-1,-1
97,7c80cc2f-7954-4f50-ae83-76e2477223c0,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,1,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,1,,-1,-1
516,7d748da7-95fc-49e4-b294-3b88e0c18a96,04Ran@2,06Ran@3,RandomAgent,RandomAgent,1,8,2,1,-1,1,06Ran@3|04Ran@2,"[quantity: (1, 12), time: (1, 1), unit_price: (1, 35)]",04Ran@2,06Ran@3,p3,06Ran@3,True,3,9,-1,04Ran@2:product(1.0),-1,-1
589,383d38a6-2e75-4a0d-a0da-619f331dc447,05Ran@2,07Ran@3,RandomAgent,RandomAgent,1,7,29,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 3), unit_price: (1, 35)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,10,-1,05Ran@2:product(1.0),-1,-1
579,8f69c6e3-bda1-47d0-9e10-4094d85bcdb2,04Ran@2,06Ran@3,RandomAgent,RandomAgent,1,4,19,1,-1,1,06Ran@3|04Ran@2,"[quantity: (1, 12), time: (1, 2), unit_price: (1, 35)]",04Ran@2,06Ran@3,p3,06Ran@3,True,3,12,-1,04Ran@2:product(1.0),-1,-1
524,589301eb-84f3-4f67-a536-955b358948ad,05Ran@2,07Ran@3,RandomAgent,RandomAgent,1,2,27,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 11), time: (1, 10), unit_price: (1, 35)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,12,-1,05Ran@2:product(1.0),-1,-1
653,90136969-bbb1-4df6-8644-78e5efdad5b8,02Ind@1,05Ran@2,IndDecentralizingAgent,RandomAgent,1,1,48,-1,-1,1,,"[quantity: (1, 5), time: (1, 6), unit_price: (24, 48)]",02Ind@1,05Ran@2,p2,02Ind@1,False,2,13,-1,,-1,-1
534,19475313-9d2a-40a5-894e-1f2b8b8756ef,05Ran@2,07Ran@3,RandomAgent,RandomAgent,1,1,31,1,-1,1,07Ran@3|05Ran@2,"[quantity: (1, 8), time: (1, 2), unit_price: (1, 35)]",05Ran@2,07Ran@3,p3,07Ran@3,True,3,15,-1,05Ran@2:product(1.0),-1,-1
642,eb0b076d-024a-4326-b0b3-b6f4cd93dc6e,02Ind@1,04Ran@2,IndDecentralizingAgent,RandomAgent,1,4,45,-1,-1,1,,"[quantity: (1, 5), time: (1, 6), unit_price: (24, 48)]",02Ind@1,04Ran@2,p2,02Ind@1,False,2,15,-1,,-1,-1
