index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"02Ran@1, 01Buy@0 agreed on {'quantity': 2, 'time': 2, 'unit_price': 20} [id 4acf3643-be60-43bf-9cb4-8e9dd1a48031]",4acf3643-be60-43bf-9cb4-8e9dd1a48031,product,1.0,64e5dc4d-8ab5-4b37-b073-e5c50cc263f8,01Buy@0,str,['02Ran@1'],-1,False
1,"03Ran@1, 01Buy@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 19} [id 1d4ec7c5-36fc-4a94-a7d4-fab8d1d99583]",1d4ec7c5-36fc-4a94-a7d4-fab8d1d99583,product,1.0,ab06cdff-57c8-4ae2-b4ca-9cd8b4a19618,01Buy@0,str,['03Ran@1'],-1,False
2,"02Ran@1, 01Buy@0 agreed on {'quantity': 3, 'time': 2, 'unit_price': 20} [id defb17d0-e07e-4c32-83bd-e6ca7e75e3b4]",defb17d0-e07e-4c32-83bd-e6ca7e75e3b4,product,1.0,fab7b96a-633b-49e8-b5a2-63f8de21a11d,01Buy@0,str,['02Ran@1'],-1,False
3,"02Ran@1, 01Buy@0 agreed on {'quantity': 3, 'time': 2, 'unit_price': 17} [id 2d8f232a-1198-40fc-8829-2c3959caabf4]",2d8f232a-1198-40fc-8829-2c3959caabf4,product,1.0,ffe2436b-b7ab-42f2-9c36-7cf3b9bcc853,01Buy@0,str,['02Ran@1'],-1,False
4,"05Ind@2, 02Ran@1 agreed on {'quantity': 3, 'time': 2, 'unit_price': 1} [id 46a5dff5-a924-428f-838a-d8ca5574d29d]",46a5dff5-a924-428f-838a-d8ca5574d29d,product,1.0,eabbd679-2f8d-403c-8c85-9f8316c6f81b,02Ran@1,str,['05Ind@2'],-1,False
5,"04Dec@2, 03Ran@1 agreed on {'quantity': 5, 'time': 2, 'unit_price': 1} [id 209a6bb9-4b57-493a-9528-2911b788ef3e]",209a6bb9-4b57-493a-9528-2911b788ef3e,product,1.0,7706b728-12da-461b-b791-0a6cfad18809,03Ran@1,str,['04Dec@2'],-1,False
6,"04Dec@2, 02Ran@1 agreed on {'quantity': 2, 'time': 2, 'unit_price': 6} [id c45a6ee1-43f8-4614-82b0-b76ab2fb7517]",c45a6ee1-43f8-4614-82b0-b76ab2fb7517,product,1.0,df211344-a995-4c16-a5dd-fbd2f931f7b3,02Ran@1,str,['04Dec@2'],-1,False
7,"04Dec@2, 03Ran@1 agreed on {'quantity': 11, 'time': 2, 'unit_price': 9} [id 5ec04145-f080-443e-9573-8114c07b4ea7]",5ec04145-f080-443e-9573-8114c07b4ea7,product,1.0,cef81dc5-49c1-4171-aa12-7a4e02253803,03Ran@1,str,['04Dec@2'],-1,False
8,"05Ind@2, 02Ran@1 agreed on {'quantity': 3, 'time': 2, 'unit_price': 4} [id 6eae47b4-d13f-41ef-b6f2-7a4c18ac32fe]",6eae47b4-d13f-41ef-b6f2-7a4c18ac32fe,product,1.0,130bd48a-20aa-414b-80a2-a1fc12747b88,02Ran@1,str,['05Ind@2'],-1,False
9,"05Ind@2, 03Ran@1 agreed on {'quantity': 5, 'time': 2, 'unit_price': 3} [id 33ba52da-456e-4b1c-bfd5-7ca9c9152d54]",33ba52da-456e-4b1c-bfd5-7ca9c9152d54,product,1.0,581d9d97-bcbe-46d8-9da0-ba3f45db18a2,03Ran@1,str,['05Ind@2'],-1,False
10,"05Ind@2, 03Ran@1 agreed on {'quantity': 3, 'time': 2, 'unit_price': 1} [id c119440c-ac21-44e1-9ccf-7e9924ab788d]",c119440c-ac21-44e1-9ccf-7e9924ab788d,product,1.0,4a6a1f8e-c9a9-4d25-bb6e-af93d6ba212e,03Ran@1,str,['05Ind@2'],-1,False
11,"05Ind@2, 02Ran@1 agreed on {'quantity': 2, 'time': 2, 'unit_price': 5} [id 52f8897d-d0af-4cb2-b79e-d7bbb63ef34f]",52f8897d-d0af-4cb2-b79e-d7bbb63ef34f,product,1.0,8ffb4674-bca6-4a6d-9746-a28c73f72262,02Ran@1,str,['05Ind@2'],-1,False
12,"04Dec@2, 03Ran@1 agreed on {'quantity': 6, 'time': 3, 'unit_price': 1} [id a16bd6bf-7508-4847-9ea5-320f89629162]",a16bd6bf-7508-4847-9ea5-320f89629162,product,1.0,583eca42-c3e0-4b7c-ad65-eeb89f0a8d31,03Ran@1,str,['04Dec@2'],-1,False
13,"05Ind@2, 02Ran@1 agreed on {'quantity': 2, 'time': 3, 'unit_price': 7} [id 64828bd6-022b-4cfb-9883-18b0bceeaa81]",64828bd6-022b-4cfb-9883-18b0bceeaa81,product,1.0,e1aa1ed5-044c-4368-9dd9-8dc03c43db79,02Ran@1,str,['05Ind@2'],-1,False
14,"05Ind@2, 02Ran@1 agreed on {'quantity': 4, 'time': 3, 'unit_price': 7} [id 701a9a79-a9ad-4711-babf-fb425b28d056]",701a9a79-a9ad-4711-babf-fb425b28d056,product,1.0,ea7af825-e302-4562-9118-5160d202400e,02Ran@1,str,['05Ind@2'],-1,False
15,"05Ind@2, 03Ran@1 agreed on {'quantity': 9, 'time': 3, 'unit_price': 1} [id d0e0fa56-e69b-4f64-8a26-1d80104feb53]",d0e0fa56-e69b-4f64-8a26-1d80104feb53,product,1.0,573a4dab-aa21-4919-9f53-c690556e38c5,03Ran@1,str,['05Ind@2'],-1,False
16,"05Ind@2, 03Ran@1 agreed on {'quantity': 4, 'time': 3, 'unit_price': 4} [id fa841e25-0e73-434b-b718-32b32b49342b]",fa841e25-0e73-434b-b718-32b32b49342b,product,1.0,6bd43685-0155-4333-96c9-e410ef6758fe,03Ran@1,str,['05Ind@2'],-1,False
17,"05Ind@2, 02Ran@1 agreed on {'quantity': 1, 'time': 3, 'unit_price': 2} [id e0a5d4ce-eaa5-49ce-add2-59be525bda0b]",e0a5d4ce-eaa5-49ce-add2-59be525bda0b,product,1.0,b0f7c641-ca5a-42ae-bc0d-e71a9f71042a,02Ran@1,str,['05Ind@2'],-1,False
18,"04Dec@2, 02Ran@1 agreed on {'quantity': 8, 'time': 3, 'unit_price': 4} [id 2e40e559-7f8e-4204-ad89-af1e919a6df3]",2e40e559-7f8e-4204-ad89-af1e919a6df3,product,1.0,f72eaaf3-3779-42a1-a28c-fc6622a5763a,02Ran@1,str,['04Dec@2'],-1,False
19,"05Ind@2, 02Ran@1 agreed on {'quantity': 9, 'time': 3, 'unit_price': 1} [id 56528a8a-a80b-451e-9534-b10b41c74183]",56528a8a-a80b-451e-9534-b10b41c74183,product,1.0,c51bf6f7-da44-468d-b774-fc09c3e1114d,02Ran@1,str,['05Ind@2'],-1,False
20,"05Ind@2, 03Ran@1 agreed on {'quantity': 3, 'time': 3, 'unit_price': 5} [id 288c6399-718b-429a-899f-2e72ac5e6c32]",288c6399-718b-429a-899f-2e72ac5e6c32,product,1.0,d1fe94e4-d73b-42ad-8d53-641932723c54,03Ran@1,str,['05Ind@2'],-1,False
21,"05Ind@2, 03Ran@1 agreed on {'quantity': 5, 'time': 3, 'unit_price': 2} [id b2fc5bbc-a522-42de-8f12-1dcc9bdff064]",b2fc5bbc-a522-42de-8f12-1dcc9bdff064,product,1.0,62d3317c-ae64-46f2-924d-4c5342cf1fa9,03Ran@1,str,['05Ind@2'],-1,False
22,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 35} [id 6565b758-eede-4ac7-bcf8-e0350a5bc528]",6565b758-eede-4ac7-bcf8-e0350a5bc528,product,0.3333333333333333,55639393-1ce2-4472-9892-84cc3337b5f2,04Dec@2,str,['BUYER'],-1,False
23,"03Ran@1, 01Buy@0 agreed on {'quantity': 2, 'time': 4, 'unit_price': 20} [id f6828ea7-93be-4fd1-a366-46feebb52cec]",f6828ea7-93be-4fd1-a366-46feebb52cec,product,1.0,897796f4-f6c6-4104-8aef-c70192e829e9,01Buy@0,str,['03Ran@1'],-1,False
24,"05Ind@2, 03Ran@1 agreed on {'quantity': 4, 'time': 4, 'unit_price': 1} [id f8f8fd7f-3a70-4562-8dd2-bc75c0b55342]",f8f8fd7f-3a70-4562-8dd2-bc75c0b55342,product,1.0,fba34094-4f58-496b-96f4-25bd2cf04073,03Ran@1,str,['05Ind@2'],-1,False
