index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"03MyA@1, 01Ran@0 agreed on {'quantity': 10, 'time': 1, 'unit_price': 1} [id 330798c2-99b7-429d-b303-bcec0028ec08]",330798c2-99b7-429d-b303-bcec0028ec08,product,1.0,73c0c00a-183d-40c6-99c4-2718077aa443,01Ran@0,str,['03MyA@1'],-1,False
1,"02Ind@1, 01Ran@0 agreed on {'quantity': 4, 'time': 2, 'unit_price': 1} [id 8404eabd-535e-4379-a5e1-8e87a57b8805]",8404eabd-535e-4379-a5e1-8e87a57b8805,product,1.0,6721534a-270d-4089-84fc-5a91f1f9184a,01Ran@0,str,['02Ind@1'],-1,False
2,"02Ind@1, 01Ran@0 agreed on {'quantity': 4, 'time': 2, 'unit_price': 1} [id 796ef1ca-d7c7-4cae-8f03-e4d3726d79b2]",796ef1ca-d7c7-4cae-8f03-e4d3726d79b2,product,1.0,6efaea21-dd09-4fe5-9955-a47f9da92255,01Ran@0,str,['02Ind@1'],-1,False
3,"03MyA@1, 01Ran@0 agreed on {'quantity': 7, 'time': 2, 'unit_price': 8} [id 2f74774c-6612-4276-9fad-6cb0120e2c2f]",2f74774c-6612-4276-9fad-6cb0120e2c2f,product,1.0,04a771d5-aa9e-427a-94c3-9bd8d49a7e9e,01Ran@0,str,['03MyA@1'],-1,False
4,"02Ind@1, 01Ran@0 agreed on {'quantity': 1, 'time': 3, 'unit_price': 1} [id b693ffb6-aae0-4a37-9794-be96ad8551ff]",b693ffb6-aae0-4a37-9794-be96ad8551ff,product,1.0,1e74951e-e857-4802-9243-dbb7322de2c4,01Ran@0,str,['02Ind@1'],-1,False
5,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 37} [id e4490d1f-ba73-43af-9c85-381748c30145]",e4490d1f-ba73-43af-9c85-381748c30145,product,1.0,d40168e8-3c45-468e-9ce5-928a545a584f,04Dec@2,str,['BUYER'],-1,False
6,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 37} [id 34b4aa58-4e1b-440a-a3a0-463ab76d00df]",34b4aa58-4e1b-440a-a3a0-463ab76d00df,product,1.0,b0d33f5d-6e20-4bb3-8a01-607f3e1a052d,04Dec@2,str,['BUYER'],-1,False
7,"BUYER, 05Ran@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 37} [id c097a9b7-d187-4851-882d-036c1a27fbe6]",c097a9b7-d187-4851-882d-036c1a27fbe6,product,1.0,c024b909-ff16-487a-99a3-736a343e6c26,05Ran@2,str,['BUYER'],-1,False
8,"BUYER, 05Ran@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 37} [id acb97e52-b5e4-4ceb-a2e9-ae8ae9fe01f6]",acb97e52-b5e4-4ceb-a2e9-ae8ae9fe01f6,product,1.0,7756cf48-79b0-4dfb-8075-db93fb114bb9,05Ran@2,str,['BUYER'],-1,False
9,"BUYER, 05Ran@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 37} [id daea9b86-7886-4e0f-986b-157b5f96d42a]",daea9b86-7886-4e0f-986b-157b5f96d42a,product,1.0,622b1093-bf9f-4ebb-93df-80f7a6ca8695,05Ran@2,str,['BUYER'],-1,False
10,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 37} [id 8ba66b35-c59c-44b5-b8e3-7ecd5e14398e]",8ba66b35-c59c-44b5-b8e3-7ecd5e14398e,product,1.0,705a0306-8b11-473e-b974-14a731859daa,04Dec@2,str,['BUYER'],-1,False
11,"BUYER, 05Ran@2 agreed on {'time': 3, 'quantity': 4, 'unit_price': 37} [id 793273a2-b241-44ca-be47-8771db1f1ec9]",793273a2-b241-44ca-be47-8771db1f1ec9,product,1.0,5920fcc5-0507-4879-8858-3c7da878fe54,05Ran@2,str,['BUYER'],-1,False
12,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 4, 'unit_price': 37} [id 60e2d48a-eedb-4742-b61b-22220830c019]",60e2d48a-eedb-4742-b61b-22220830c019,product,1.0,d84094b0-e48f-4360-b397-7c39ff570e6a,04Dec@2,str,['BUYER'],-1,False
13,"02Ind@1, 01Ran@0 agreed on {'quantity': 5, 'time': 4, 'unit_price': 3} [id 442d04a4-e48c-43ac-9378-350793581dc0]",442d04a4-e48c-43ac-9378-350793581dc0,product,1.0,a934d4b8-3ff9-48e9-be51-347c9e1bb342,01Ran@0,str,['02Ind@1'],-1,False
14,"02Ind@1, 01Ran@0 agreed on {'quantity': 1, 'time': 4, 'unit_price': 1} [id 28fa72ba-28fd-4a4f-8e25-eb155c79733e]",28fa72ba-28fd-4a4f-8e25-eb155c79733e,product,1.0,5e8d1217-9f34-4cb4-875f-5d7d8c3e81dd,01Ran@0,str,['02Ind@1'],-1,False
15,"02Ind@1, 01Ran@0 agreed on {'quantity': 1, 'time': 4, 'unit_price': 6} [id 7d2d0273-bc36-4cc8-938b-a101b6095832]",7d2d0273-bc36-4cc8-938b-a101b6095832,product,1.0,7738480a-0fb1-4bcb-8e69-d74f4747e443,01Ran@0,str,['02Ind@1'],-1,False
16,"BUYER, 04Dec@2 agreed on {'time': 4, 'quantity': 1, 'unit_price': 37} [id 37c0de6a-48f3-4316-84bf-b81e7d70eedd]",37c0de6a-48f3-4316-84bf-b81e7d70eedd,product,1.0,ff7dd10d-4ca9-45a2-b511-7632529cf5c6,04Dec@2,str,['BUYER'],-1,False
17,"BUYER, 05Ran@2 agreed on {'time': 4, 'quantity': 2, 'unit_price': 37} [id 26fef59a-22ec-4188-a62e-9aa65c3aa196]",26fef59a-22ec-4188-a62e-9aa65c3aa196,product,1.0,6f473e22-300b-4074-a974-126f3514a863,05Ran@2,str,['BUYER'],-1,False
18,"BUYER, 04Dec@2 agreed on {'time': 4, 'quantity': 2, 'unit_price': 37} [id ed75b354-c992-4ce7-99cd-dbd7e4cc46a8]",ed75b354-c992-4ce7-99cd-dbd7e4cc46a8,product,1.0,d6764fd5-392a-4bcd-8f69-00dae5941ace,04Dec@2,str,['BUYER'],-1,False
19,"BUYER, 05Ran@2 agreed on {'time': 4, 'quantity': 4, 'unit_price': 37} [id 60526d33-a52b-439b-8a31-ad2b394e3f0d]",60526d33-a52b-439b-8a31-ad2b394e3f0d,product,1.0,18415a58-be45-467d-9844-c135c5be87bd,05Ran@2,str,['BUYER'],-1,False
20,"BUYER, 05Ran@2 agreed on {'time': 4, 'quantity': 3, 'unit_price': 37} [id 2de7a61d-ff27-49de-b6b1-6b0083798669]",2de7a61d-ff27-49de-b6b1-6b0083798669,product,1.0,d5c915da-691b-495d-afb9-3aa672305762,05Ran@2,str,['BUYER'],-1,False
21,"BUYER, 04Dec@2 agreed on {'time': 4, 'quantity': 3, 'unit_price': 37} [id d04c36ae-3712-476f-864b-c0878b2caf6c]",d04c36ae-3712-476f-864b-c0878b2caf6c,product,1.0,8fe21523-c91a-4f2b-a5c1-c9929c6a7d4b,04Dec@2,str,['BUYER'],-1,False
22,"BUYER, 04Dec@2 agreed on {'time': 4, 'quantity': 4, 'unit_price': 37} [id 515585cd-c7c1-436f-be45-99ea88d69337]",515585cd-c7c1-436f-be45-99ea88d69337,product,1.0,ec061116-2c63-4eb7-bbfc-ce66ce31e37f,04Dec@2,str,['BUYER'],-1,False
23,"BUYER, 05Ran@2 agreed on {'time': 4, 'quantity': 1, 'unit_price': 37} [id 588318bc-aafd-4acf-9047-2de8cf0aa980]",588318bc-aafd-4acf-9047-2de8cf0aa980,product,1.0,a8c83d79-6ab8-4b19-943f-129ae395786a,05Ran@2,str,['BUYER'],-1,False
24,"02Ind@1, 01Ran@0 agreed on {'quantity': 5, 'time': 5, 'unit_price': 1} [id b5199676-4546-4c97-8d27-a7fb69b3ee5d]",b5199676-4546-4c97-8d27-a7fb69b3ee5d,product,1.0,a16d5c3c-a8b1-4127-bf50-c29bfd53a6eb,01Ran@0,str,['02Ind@1'],-1,False
25,"02Ind@1, 01Ran@0 agreed on {'quantity': 1, 'time': 5, 'unit_price': 2} [id 620965f3-5ca9-4c5f-b9d3-7bf8cdfa7700]",620965f3-5ca9-4c5f-b9d3-7bf8cdfa7700,product,1.0,33374564-945a-4941-92cf-885cf2fe4d28,01Ran@0,str,['02Ind@1'],-1,False
26,"02Ind@1, 01Ran@0 agreed on {'quantity': 1, 'time': 5, 'unit_price': 2} [id 9ee3b497-3119-4c7d-9171-b2584bdf1a44]",9ee3b497-3119-4c7d-9171-b2584bdf1a44,product,1.0,c6f725d7-0ec6-4d29-983f-e8284fd8516d,01Ran@0,str,['02Ind@1'],-1,False
