index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
94,db2abecf-143e-41be-92e7-e8aecef545bd,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
216,6e572e79-8bd7-4bb8-967a-c6d58a07d511,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,0,,-1,-1
336,945334df-97fe-4d97-8205-4f145df94c2b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,6,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
148,6bafd1de-3747-451c-8ee3-5cb2d5314034,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,7,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,0,,-1,-1
220,4fe7b8c0-c987-4593-b050-308b55a979a0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,0,,-1,-1
538,572e8df4-8f10-46c7-ba4f-13ed7a3ea78b,02Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,1,1,2,-1,-1,1,,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 27)]",02Ran@1,04Dec@2,p2,04Dec@2,True,2,10,-1,,-1,-1
523,1c5845b9-5b92-4e2a-943a-6e28db81af7f,03Buy@1,04Dec@2,BuyCheapSellExpensiveAgent,DecentralizingAgent,1,1,14,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 27)]",03Buy@1,04Dec@2,p2,04Dec@2,True,2,17,-1,,-1,-1
524,eb16b264-aad4-4cdb-9d9f-2ccc29706464,04Dec@2,07Ind@3,DecentralizingAgent,IndDecentralizingAgent,1,3,18,-1,-1,1,,"[quantity: (1, 7), time: (1, 5), unit_price: (1, 36)]",04Dec@2,07Ind@3,p3,07Ind@3,True,3,17,-1,,-1,-1
526,46c38766-1fc4-42d8-a291-96e3ee73bd89,05Buy@2,07Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,2,18,-1,-1,1,,"[quantity: (1, 2), time: (1, 6), unit_price: (1, 36)]",05Buy@2,07Ind@3,p3,07Ind@3,True,3,17,-1,,-1,-1
527,939281d6-a8e8-4c45-ac34-d32b60804b92,05Buy@2,07Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,18,-1,-1,1,,"[quantity: (1, 3), time: (1, 2), unit_price: (1, 36)]",05Buy@2,07Ind@3,p3,07Ind@3,True,3,17,-1,,-1,-1
528,58ffe13a-64a7-4363-bbce-5c2a20c9e0f9,05Buy@2,07Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,3,18,-1,-1,1,,"[quantity: (1, 8), time: (1, 2), unit_price: (1, 36)]",05Buy@2,07Ind@3,p3,07Ind@3,True,3,17,-1,,-1,-1
534,4e5c350e-cae4-4440-966f-6c445e9e719d,05Buy@2,07Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,18,-1,-1,1,,"[quantity: (1, 3), time: (1, 1), unit_price: (1, 36)]",05Buy@2,07Ind@3,p3,07Ind@3,True,3,17,-1,,-1,-1
531,ea9e160f-c4df-4f7e-8889-f8f0777ffa93,05Buy@2,07Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,4,18,-1,-1,1,,"[quantity: (1, 8), time: (1, 4), unit_price: (1, 36)]",05Buy@2,07Ind@3,p3,07Ind@3,True,3,17,-1,,-1,-1
536,567f34db-097a-4838-a8f4-af1d6972f4bf,05Buy@2,07Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,19,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 36)]",05Buy@2,07Ind@3,p3,07Ind@3,True,3,17,-1,,-1,-1
