index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,7e539dda-83bc-4b77-9a28-c10453115e47,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,3,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,3,,-1,-1
1,4597a3d3-8c4a-4ddc-9cc6-987945c74fa9,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,15,2,37,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
2,dacd8c7b-9e0e-47e8-8db0-7c671b2a0dad,SELLER,01Ran@0,_SystemAgent,RandomAgent,19,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,19,,-1,-1
3,d078f458-382c-42d5-8fbd-5c4737b0f86f,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,0,,-1,-1
4,5bdaa8bd-491d-4458-a4b7-be5728a28f1b,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,7,3,37,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
5,fcb4e77c-1511-4d6a-ba80-9906f9fab47c,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,17,5,37,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
6,8842a871-4723-42d3-bf4c-8edd0dd14e37,SELLER,01Ran@0,_SystemAgent,RandomAgent,9,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,9,,-1,-1
7,60df5c6f-d67e-4f70-bc26-eb7339c9b1b2,SELLER,01Ran@0,_SystemAgent,RandomAgent,9,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,9,,-1,-1
8,5c870892-2b66-4f6f-afd9-232aa20a8f59,SELLER,01Ran@0,_SystemAgent,RandomAgent,7,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,7,,-1,-1
9,fd947680-0076-4a5b-90fb-7ebc4a1e58a4,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,6,4,37,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
