index,final_status,partners,partner_types,ended_at,requested_at,mechanism_type,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,current_offer,current_proposer,n_acceptances,new_offers
0,failed,"['04Ind@2', '02Dec@1']","['IndDecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,11.335442500188947,0.15,True,False,,,2,False,,,3b8c44ae-67d0-4c0e-9393-6200b0c4efb0,0,[]
1,failed,"['02Dec@1', '01Dec@0']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,14.778373329900205,0.15,True,False,,,2,False,,,cb8d48d7-bd1c-4bc4-86bc-270da5f022ef,0,[]
2,failed,"['02Dec@1', '01Dec@0']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,7.045454201288521,0.15,True,False,,,2,False,,,8645897a-18c8-4d1e-a6a6-9d92abb14bc3,0,[]
3,failed,"['02Dec@1', '01Dec@0']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,11.215362662449479,0.15,True,False,,,2,False,,,99b22055-d533-4a00-bcd3-6cc9c94dec46,0,[]
4,failed,"['02Dec@1', '01Dec@0']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,2,11.83641285263002,0.15,True,False,,,2,False,,,4362be76-e567-496a-8a49-3a81a132eaa2,0,[]
5,failed,"['06Ran@3', '04Ind@2']","['RandomAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,8,17.48073487728834,0.45,False,False,"(1, 8, 51)",,2,False,,"(1, 8, 51)",cd3f0a96-4ce0-4e11-b803-65fbd89f514a,0,[]
6,failed,"['04Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,8,2.528499061241746,0.45,False,False,"(1, 3, 1)",,2,False,,"(1, 3, 1)",be0c7d92-c227-4f89-b36f-e7b90fa04d86,0,"[('be0c7d92-c227-4f89-b36f-e7b90fa04d86', (1, 3, 1))]"
7,failed,"['06Ran@3', '04Ind@2']","['RandomAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,9,4.560825215652585,0.5,False,False,"(8, 21, 50)",,2,False,,"(8, 21, 50)",97ad6353-eb5b-447d-b182-3074a8db4531,0,[]
8,failed,"['01Dec@0', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,9,16.634965267032385,0.5,False,False,"(14, 6, 44)",,2,False,,"(14, 6, 44)",49a6f498-bc22-4dbf-a1a3-45a0380e74db,0,[]
9,failed,"['06Ran@3', '04Ind@2']","['RandomAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,9,14.881273266859353,0.5,False,False,"(2, 43, 51)",,2,False,,"(2, 43, 51)",acae879b-6fee-4d10-a3fe-d1887082c1c8,0,[]
10,failed,"['06Ran@3', '04Ind@2']","['RandomAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,9,8.995833246037364,0.5,False,False,"(10, 2, 49)",,2,False,,"(10, 2, 49)",47a0a83b-9026-4759-8322-01ed8bc7a29f,0,"[('47a0a83b-9026-4759-8322-01ed8bc7a29f', (10, 2, 49))]"
11,failed,"['04Ind@2', '06Ran@3']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,12.489633141085505,0.55,False,False,"(5, 5, 100)",,2,False,,"(5, 5, 100)",36b877b7-7d45-4683-b40f-005efb5e0ebd,0,[]
12,failed,"['01Dec@0', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,1.5962661216035485,0.55,False,False,"(13, 3, 43)",,2,False,,"(13, 3, 43)",102a165b-be09-412e-ace0-a3d2c8150c05,0,"[('102a165b-be09-412e-ace0-a3d2c8150c05', (13, 3, 43))]"
13,failed,"['06Ran@3', '04Ind@2']","['RandomAgent', 'IndDecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,10,14.090781027451158,0.55,False,False,"(3, 7, 51)",,2,False,,"(3, 7, 51)",27994c73-f8b4-4349-836a-1da61f29ec38,0,"[('27994c73-f8b4-4349-836a-1da61f29ec38', (3, 7, 51))]"
14,failed,"['04Ind@2', '06Ran@3']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,2.7310206750407815,0.55,False,False,"(4, 7, 102)",,2,False,,"(4, 7, 102)",427f5954-3956-4dc8-bba4-616e32f3ef4a,0,"[('427f5954-3956-4dc8-bba4-616e32f3ef4a', (4, 7, 102))]"
15,failed,"['01Dec@0', '02Dec@1']","['DecentralizingAgent', 'DecentralizingAgent']",1,0,AgentMechanismInterface,False,False,True,10,13.871899937279522,0.55,True,False,,,2,False,,"(13, 6, 23)",fbf3ec49-1c3b-4c28-ac2f-518008bc07b8,0,"[('fbf3ec49-1c3b-4c28-ac2f-518008bc07b8', (13, 6, 23))]"
