index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
488,89e3e827-c70b-481f-9009-bfc1308468c6,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,0,,-1,-1
253,66e16bfb-755a-4790-9bc6-7108c8163f0f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,2,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,0,,-1,-1
317,025246ad-9c84-401c-b4ef-6218e8f59506,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,5,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,0,,-1,-1
557,58bb856c-5615-4905-9f69-4767c7a3b1f7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,0,,-1,-1
447,927e8f0f-c8fd-4d6b-9b4a-23afe20c8eff,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,0,,-1,-1
394,4b7ac023-bd63-47e8-9caa-d003264bf096,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,0,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,0,,-1,-1
109,a1a1c45a-818c-4d87-992a-b1d7a12fd161,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,0,3,10,0,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,0,,-1,-1
679,c7d306d3-ecc1-46d1-a545-0264e8751c54,05Buy@2,06Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,20,-1,-1,1,,"[quantity: (1, 5), time: (1, 1), unit_price: (1, 40)]",05Buy@2,06Ind@3,p3,06Ind@3,True,3,17,-1,,-1,-1
200,a1552671-ba88-4236-99ab-1a574fb96ac7,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,1,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,1,,-1,-1
578,55bbd8ad-0c4b-4c9f-91b6-f9ef36fdb9ec,05Buy@2,07Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,1,4,20,1,-1,1,07Buy@3|05Buy@2,"[quantity: (1, 9), time: (1, 5), unit_price: (1, 40)]",05Buy@2,07Buy@3,p3,07Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
675,440eddc5-ea5f-4c8e-981c-b623cd39d1e4,05Buy@2,06Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,20,-1,-1,1,,"[quantity: (1, 2), time: (1, 3), unit_price: (1, 40)]",05Buy@2,06Ind@3,p3,06Ind@3,True,3,17,-1,,-1,-1
674,a836fff6-5eb6-4767-93a7-506ddf82ed43,05Buy@2,06Ind@3,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,1,1,20,-1,-1,1,,"[quantity: (1, 3), time: (1, 1), unit_price: (1, 40)]",05Buy@2,06Ind@3,p3,06Ind@3,True,3,17,-1,,-1,-1
