index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
804,bd9018c2-f6c7-4dff-b000-7ff8e4c3b069,SELLER,00MyA@0,_SystemAgent,MyAgent,0,1,10,0,-1,-1,00MyA@0|SELLER,[],SELLER,00MyA@0,p0,SELLER,True,0,0,0,,-1,-1
192,92ebe5c7-e940-44b5-8d8b-1ef5f2151b75,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,0,,-1,-1
773,ae823727-06d5-454e-923b-9356ca541555,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,4,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,0,,-1,-1
493,b7dd5854-5115-4989-a2b0-e6858adf2a00,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,0,,-1,-1
1341,c5e6913a-a6bd-4084-a161-fe652c533a8a,SELLER,00MyA@0,_SystemAgent,MyAgent,0,2,10,-1,-1,-1,SELLER,[],SELLER,00MyA@0,p0,SELLER,False,0,0,-1,,-1,-1
1133,d1a45c5b-984e-4c0f-be60-5384a43a554e,SELLER,00MyA@0,_SystemAgent,MyAgent,0,2,10,-1,-1,-1,SELLER,[],SELLER,00MyA@0,p0,SELLER,False,0,0,-1,,-1,-1
1036,ec27dc15-5e37-4234-aa3c-63caacee3a74,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,0,,-1,-1
1035,6ae3ef0b-a730-4613-90f4-cca47bbb374a,SELLER,00MyA@0,_SystemAgent,MyAgent,0,1,10,0,-1,-1,00MyA@0|SELLER,[],SELLER,00MyA@0,p0,SELLER,True,0,0,0,,-1,-1
134,94e4eb09-ade5-4676-972c-6431baccec99,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,0,,-1,-1
1015,dfda8445-552b-4503-be90-a190eaebd05d,SELLER,00MyA@0,_SystemAgent,MyAgent,0,1,10,0,-1,-1,00MyA@0|SELLER,[],SELLER,00MyA@0,p0,SELLER,True,0,0,0,,-1,-1
949,8b48ba05-9a00-475c-894c-1edd08c66313,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,1,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,False,0,0,0,,-1,-1
664,f16f84d7-6786-48f5-b79a-adba0be26acb,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,0,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,0,,-1,-1
1462,b645d4b3-f544-43c6-9bff-6aa114f54cb5,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,7,29,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 7), time: (1, 5), unit_price: (1, 29)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,8,-1,03Buy@1:product(1.0),-1,-1
1463,05279d3d-5b2a-4806-9eaf-d61ce2736008,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,2,28,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 4), time: (1, 1), unit_price: (1, 29)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,13,-1,03Buy@1:product(1.0),-1,-1
758,e23b49ca-16b1-4251-9e41-cde7ed096d71,SELLER,01Ind@0,_SystemAgent,IndDecentralizingAgent,1,2,10,0,-1,-1,01Ind@0|SELLER,[],SELLER,01Ind@0,p0,SELLER,True,0,0,1,,-1,-1
1523,e7fb98c1-96c2-4f74-940b-914e9651b358,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,2,28,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 7), time: (1, 4), unit_price: (1, 29)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,11,-1,03Buy@1:product(1.0),-1,-1
47,e37789f2-6a8a-4ba6-a671-3708c3189497,SELLER,00MyA@0,_SystemAgent,MyAgent,1,1,10,0,-1,-1,00MyA@0|SELLER,[],SELLER,00MyA@0,p0,SELLER,True,0,0,1,,-1,-1
1546,98067edd-cc5d-4911-8ee8-67ad6e1891b2,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,2,28,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 9), time: (1, 2), unit_price: (1, 29)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,10,-1,03Buy@1:product(1.0),-1,-1
1555,46f927a1-d74b-41e9-a82a-6a1c9901d7ac,02Ran@1,05Ran@2,RandomAgent,RandomAgent,1,1,12,1,-1,1,05Ran@2|02Ran@1,"[quantity: (1, 9), time: (1, 2), unit_price: (1, 29)]",02Ran@1,05Ran@2,p2,05Ran@2,True,2,6,-1,02Ran@1:product(1.0),-1,-1
1578,9cf18db6-a551-4bbd-adb2-fd25486b76f0,02Ran@1,05Ran@2,RandomAgent,RandomAgent,1,3,26,1,-1,1,05Ran@2|02Ran@1,"[quantity: (1, 4), time: (1, 6), unit_price: (1, 29)]",02Ran@1,05Ran@2,p2,05Ran@2,True,2,13,-1,02Ran@1:product(1.0),-1,-1
1603,5eee3c32-184f-4a3e-a226-1eec0526213c,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,1,23,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 9), time: (1, 1), unit_price: (1, 29)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,14,-1,03Buy@1:product(1.0),-1,-1
1620,125758b4-bf03-4d84-bcbe-c296d3013694,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,3,18,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 6), time: (1, 7), unit_price: (1, 29)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,16,-1,03Buy@1:product(1.0),-1,-1
1632,d23eb15a-90ab-40ae-9bf9-c07e5af1b4a5,03Buy@1,05Ran@2,BuyCheapSellExpensiveAgent,RandomAgent,1,1,25,1,-1,1,05Ran@2|03Buy@1,"[quantity: (1, 7), time: (1, 2), unit_price: (1, 29)]",03Buy@1,05Ran@2,p2,05Ran@2,True,2,14,-1,03Buy@1:product(1.0),-1,-1
1634,9ceec233-58fa-4a79-8442-f86db07e33f6,02Ran@1,05Ran@2,RandomAgent,RandomAgent,1,1,11,1,-1,1,05Ran@2|02Ran@1,"[quantity: (1, 7), time: (1, 2), unit_price: (1, 29)]",02Ran@1,05Ran@2,p2,05Ran@2,True,2,10,-1,02Ran@1:product(1.0),-1,-1
1682,0afb6ee9-1a3c-404f-b3e2-947831c178ba,02Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,1,5,5,-1,-1,1,,"[quantity: (1, 11), time: (1, 4), unit_price: (1, 29)]",02Ran@1,04Dec@2,p2,04Dec@2,True,2,13,-1,,-1,-1
