index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"05Dec@2, 03Buy@1 agreed on {'quantity': 6, 'time': 2, 'unit_price': 12} [id 03acb394-0097-46ff-8f02-b03d6afb177d]",03acb394-0097-46ff-8f02-b03d6afb177d,product,1.0,dae17733-64b9-4aa4-b134-8585cb590176,03Buy@1,str,['05Dec@2'],-1,False
1,"05Dec@2, 03Buy@1 agreed on {'quantity': 8, 'time': 3, 'unit_price': 12} [id dde990b2-154b-4ed3-bc67-9e2072a93673]",dde990b2-154b-4ed3-bc67-9e2072a93673,product,1.0,d77c290d-7860-4b88-9e00-651c4bc2cacb,03Buy@1,str,['05Dec@2'],-1,False
2,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 6, 'unit_price': 27} [id ea0ad4c7-ae9e-49da-bfbd-b512b45a2918]",ea0ad4c7-ae9e-49da-bfbd-b512b45a2918,product,1.0,b3d29954-4348-402b-aa97-dbd3ee780b16,04Dec@2,str,['BUYER'],-1,False
3,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 27} [id 9afd16bb-4ced-4a1e-a69d-c30a18a20dfc]",9afd16bb-4ced-4a1e-a69d-c30a18a20dfc,product,1.0,fe39c5a7-e18e-4c49-ad04-b4db9ee4c615,04Dec@2,str,['BUYER'],-1,False
4,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 27} [id 8d63f0a1-17d9-45a1-81c6-22c22b35391d]",8d63f0a1-17d9-45a1-81c6-22c22b35391d,product,0.6666666666666666,6853a209-f95b-4085-a7fa-0e2b7705ae90,05Dec@2,str,['BUYER'],-1,False
5,"BUYER, 04Dec@2 agreed on {'time': 3, 'quantity': 4, 'unit_price': 27} [id 426a85e4-42ce-4f7c-81ce-575bff24c3d1]",426a85e4-42ce-4f7c-81ce-575bff24c3d1,product,1.0,413e39ca-2c48-44d2-9b8d-2087a82ae5dc,04Dec@2,str,['BUYER'],-1,False
6,"05Dec@2, 03Buy@1 agreed on {'quantity': 7, 'time': 4, 'unit_price': 12} [id 40902844-3f0d-40e9-ae20-346018f17d79]",40902844-3f0d-40e9-ae20-346018f17d79,product,1.0,7abfd707-c8c4-400c-8ad6-a9cc1c648e7d,03Buy@1,str,['05Dec@2'],-1,False
7,"04Dec@2, 03Buy@1 agreed on {'quantity': 7, 'time': 4, 'unit_price': 12} [id 8e8375be-c228-4be0-80f0-4cb50e8f8b87]",8e8375be-c228-4be0-80f0-4cb50e8f8b87,product,1.0,e80e6b39-72f6-489b-b795-3e7a8428a3d8,03Buy@1,str,['04Dec@2'],-1,False
8,"BUYER, 04Dec@2 agreed on {'time': 4, 'quantity': 6, 'unit_price': 27} [id 77137ae6-d23f-4052-be2f-28ef9d9450f6]",77137ae6-d23f-4052-be2f-28ef9d9450f6,product,1.0,78fdf32e-a620-4344-9b2b-00994c87b5a6,04Dec@2,str,['BUYER'],-1,False
9,"BUYER, 05Dec@2 agreed on {'time': 4, 'quantity': 5, 'unit_price': 27} [id f8da2781-2654-486d-bb16-3b1655737b20]",f8da2781-2654-486d-bb16-3b1655737b20,product,0.2,68c6ba05-2673-4c91-8f8a-22d65a24a584,05Dec@2,str,['BUYER'],-1,False
10,"BUYER, 05Dec@2 agreed on {'time': 4, 'quantity': 2, 'unit_price': 27} [id f423300f-2572-475f-bbc1-3665c33807ff]",f423300f-2572-475f-bbc1-3665c33807ff,product,1.0,8d985cc6-a868-42ab-ae86-4ddf92f15536,05Dec@2,str,['BUYER'],-1,False
11,"BUYER, 04Dec@2 agreed on {'time': 4, 'quantity': 1, 'unit_price': 27} [id 9ced6843-cdee-4938-a38d-472f54ecd25d]",9ced6843-cdee-4938-a38d-472f54ecd25d,product,1.0,66eb9f3c-d241-442c-826d-6051a17d42a5,04Dec@2,str,['BUYER'],-1,False
12,"BUYER, 04Dec@2 agreed on {'time': 4, 'quantity': 2, 'unit_price': 27} [id f6e4b364-762b-45cc-9085-d146e34f46d3]",f6e4b364-762b-45cc-9085-d146e34f46d3,product,1.0,8e6ffd7f-6638-405c-a30f-558faaa0c74d,04Dec@2,str,['BUYER'],-1,False
13,"05Dec@2, 03Buy@1 agreed on {'quantity': 7, 'time': 5, 'unit_price': 12} [id 5fb0367d-4a5a-4fec-b38c-4e9e03fd8e5f]",5fb0367d-4a5a-4fec-b38c-4e9e03fd8e5f,product,1.0,59f30a0e-bad2-4aa4-ab9e-8760357aedf0,03Buy@1,str,['05Dec@2'],-1,False
14,"05Dec@2, 03Buy@1 agreed on {'quantity': 8, 'time': 5, 'unit_price': 11} [id 0698d508-d291-4927-acdf-d1ce13a84fcd]",0698d508-d291-4927-acdf-d1ce13a84fcd,product,1.0,045f3b2e-4ebc-4e54-812f-f45da0795e2d,03Buy@1,str,['05Dec@2'],-1,False
15,"04Dec@2, 03Buy@1 agreed on {'quantity': 9, 'time': 5, 'unit_price': 11} [id 99301835-ecf6-43c8-bf9c-dc8353e92d34]",99301835-ecf6-43c8-bf9c-dc8353e92d34,product,1.0,66bc0925-669b-4687-af10-1a385a188975,03Buy@1,str,['04Dec@2'],-1,False
16,"BUYER, 05Dec@2 agreed on {'time': 5, 'quantity': 6, 'unit_price': 27} [id 73cd3c7c-a3a3-4e2a-b99f-43b8a47a297f]",73cd3c7c-a3a3-4e2a-b99f-43b8a47a297f,product,0.3333333333333333,56cb23c4-d1a8-4374-a188-01ab1076c012,05Dec@2,str,['BUYER'],-1,False
17,"BUYER, 04Dec@2 agreed on {'time': 5, 'quantity': 5, 'unit_price': 27} [id 59d5ce5b-d64a-4d9e-825e-978dee0a7ac7]",59d5ce5b-d64a-4d9e-825e-978dee0a7ac7,product,0.8,df9ec6ce-9f96-4e30-9661-a1df57248742,04Dec@2,str,['BUYER'],-1,False
18,"04Dec@2, 03Buy@1 agreed on {'quantity': 7, 'time': 6, 'unit_price': 12} [id 3b357f1e-0790-459f-ae89-bd73370c80c1]",3b357f1e-0790-459f-ae89-bd73370c80c1,product,1.0,643d75bb-bebd-4d5a-ab0f-469aa45206ba,03Buy@1,str,['04Dec@2'],-1,False
19,"04Dec@2, 03Buy@1 agreed on {'quantity': 6, 'time': 6, 'unit_price': 12} [id 3d961af3-2aed-4da4-8508-d02c33b74944]",3d961af3-2aed-4da4-8508-d02c33b74944,product,1.0,77f874d2-4645-454a-93f4-19eeaefa13e7,03Buy@1,str,['04Dec@2'],-1,False
20,"BUYER, 04Dec@2 agreed on {'time': 6, 'quantity': 4, 'unit_price': 27} [id ac85e0f1-57c3-493c-b406-2b903d87ea95]",ac85e0f1-57c3-493c-b406-2b903d87ea95,product,0.25,a8324c1c-5031-4c4b-8833-171d79a7d578,04Dec@2,str,['BUYER'],-1,False
21,"04Dec@2, 03Buy@1 agreed on {'quantity': 57, 'time': 7, 'unit_price': 22} [id b30ebf09-3f55-4eef-8750-724d43832dd5]",b30ebf09-3f55-4eef-8750-724d43832dd5,product,1.0,12c040a4-1b95-432b-afd6-750a94b695e0,03Buy@1,str,['04Dec@2'],-1,False
22,"05Dec@2, 03Buy@1 agreed on {'quantity': 7, 'time': 7, 'unit_price': 12} [id dbf969e6-8c5b-4f60-afaf-bd1c0e437c4d]",dbf969e6-8c5b-4f60-afaf-bd1c0e437c4d,product,1.0,2e93e0c3-cf44-4aca-b25e-0bc8c839f842,03Buy@1,str,['05Dec@2'],-1,False
23,"BUYER, 04Dec@2 agreed on {'time': 7, 'quantity': 4, 'unit_price': 27} [id 0e89aaf6-281d-403a-8e75-d65252243303]",0e89aaf6-281d-403a-8e75-d65252243303,product,0.5,e34756a2-2be7-4b0a-8044-c54b2875764c,04Dec@2,str,['BUYER'],-1,False
