index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"03Dec@1, 01Buy@0 agreed on {'quantity': 5, 'time': 2, 'unit_price': 11} [id bc63e4d5-a040-4677-a212-871c5824b690]",bc63e4d5-a040-4677-a212-871c5824b690,product,1.0,78a70d38-9168-4c1e-b2bc-9c0875c7de78,01Buy@0,str,['03Dec@1'],-1,False
1,"03Dec@1, 01Buy@0 agreed on {'quantity': 5, 'time': 2, 'unit_price': 10} [id 425f4d5f-67e3-4b83-b838-987507892fb8]",425f4d5f-67e3-4b83-b838-987507892fb8,product,1.0,b46cdb50-edc7-4522-bc82-91d1d5743870,01Buy@0,str,['03Dec@1'],-1,False
2,"02Ind@1, 01Buy@0 agreed on {'quantity': 5, 'time': 2, 'unit_price': 11} [id c6f14ea6-24a4-4e63-92d7-f2ec794e75f9]",c6f14ea6-24a4-4e63-92d7-f2ec794e75f9,product,1.0,989f84e8-c132-4240-90a0-6c56bf0f61bc,01Buy@0,str,['02Ind@1'],-1,False
3,"03Dec@1, 01Buy@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 11} [id fd6526ed-0485-46ff-bd8d-1239bdd6434f]",fd6526ed-0485-46ff-bd8d-1239bdd6434f,product,1.0,22be4219-ed1c-4e78-a879-5b397488b7a8,01Buy@0,str,['03Dec@1'],-1,False
4,"02Ind@1, 01Buy@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 11} [id fb193294-8e21-4396-8dc3-7a6112a3e355]",fb193294-8e21-4396-8dc3-7a6112a3e355,product,1.0,a33752cd-765c-4a72-bd91-70226d40cba6,01Buy@0,str,['02Ind@1'],-1,False
5,"02Ind@1, 01Buy@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 10} [id 7eaf1fec-5543-480c-b68c-3de26853bc44]",7eaf1fec-5543-480c-b68c-3de26853bc44,product,1.0,900f34e0-84d1-45ab-a3c1-fc23862b91e9,01Buy@0,str,['02Ind@1'],-1,False
6,"03Dec@1, 01Buy@0 agreed on {'quantity': 5, 'time': 3, 'unit_price': 10} [id f6ccde3d-e66e-44c5-a3bd-03a045f9f250]",f6ccde3d-e66e-44c5-a3bd-03a045f9f250,product,1.0,6d740cb4-06f4-4204-b7f2-5c5b2529d98a,01Buy@0,str,['03Dec@1'],-1,False
7,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 34} [id f638f3b5-6d41-4732-952c-622abe7f6477]",f638f3b5-6d41-4732-952c-622abe7f6477,product,1.0,47670966-e569-4ad1-8741-65b65ecfb5c7,05Dec@2,str,['BUYER'],-1,False
8,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 34} [id 863a2aca-7be1-45e6-9451-d34cf734ce64]",863a2aca-7be1-45e6-9451-d34cf734ce64,product,1.0,2fbc7013-faa5-4331-97ab-9c2d664b12a7,05Dec@2,str,['BUYER'],-1,False
9,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 34} [id 37a549e6-cd8c-46fb-8875-3dccc4d84a2d]",37a549e6-cd8c-46fb-8875-3dccc4d84a2d,product,1.0,a5623e40-30ce-4584-a1f5-e770212481cc,05Dec@2,str,['BUYER'],-1,False
10,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 34} [id 23abf4b8-fe57-4f8a-ae6d-92f6420b669c]",23abf4b8-fe57-4f8a-ae6d-92f6420b669c,product,1.0,b5ccd72b-e62e-47f3-82a0-663ab16c207b,05Dec@2,str,['BUYER'],-1,False
