index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"05Buy@2, 02Ran@1 agreed on {'quantity': 9, 'time': 1, 'unit_price': 7} [id 89ef2442-fa53-4225-afc1-aee95c0970a4]",89ef2442-fa53-4225-afc1-aee95c0970a4,product,1.0,7e218bfe-f09e-4d04-bf77-ee1d29939f3d,02Ran@1,str,['05Buy@2'],-1,False
1,"04MyA@2, 03Buy@1 agreed on {'quantity': 1, 'time': 1, 'unit_price': 13} [id b29dc3d5-e218-41f7-aa54-a07bf8ec67f3]",b29dc3d5-e218-41f7-aa54-a07bf8ec67f3,product,1.0,efa0bf98-dd36-4616-8c59-ef2c3b0a0fa5,03Buy@1,str,['04MyA@2'],-1,False
2,"05Buy@2, 02Ran@1 agreed on {'quantity': 6, 'time': 1, 'unit_price': 16} [id 183ea7ba-ac7e-4672-b3c7-d58225a32af2]",183ea7ba-ac7e-4672-b3c7-d58225a32af2,product,1.0,17a1335a-4f0c-4c79-8419-e337ad7dea59,02Ran@1,str,['05Buy@2'],-1,False
3,"05Buy@2, 02Ran@1 agreed on {'quantity': 6, 'time': 1, 'unit_price': 3} [id f141f226-1884-4a46-84ce-9f0c9b1b0a5b]",f141f226-1884-4a46-84ce-9f0c9b1b0a5b,product,1.0,8ce3cee2-be07-4d69-a6ac-34a7b9e92371,02Ran@1,str,['05Buy@2'],-1,False
4,"05Buy@2, 03Buy@1 agreed on {'quantity': 8, 'time': 1, 'unit_price': 14} [id 9c56fbc3-bf85-49ff-9beb-0cb699728573]",9c56fbc3-bf85-49ff-9beb-0cb699728573,product,1.0,7cb9d4a6-4977-41c4-8c0a-778f371876bd,03Buy@1,str,['05Buy@2'],-1,False
5,"05Buy@2, 03Buy@1 agreed on {'quantity': 1, 'time': 1, 'unit_price': 13} [id a7cf4da7-2dae-47c8-bf03-e8948c9d7b88]",a7cf4da7-2dae-47c8-bf03-e8948c9d7b88,product,1.0,f7c42a75-e74d-41bb-a2be-873709a2b07f,03Buy@1,str,['05Buy@2'],-1,False
6,"05Buy@2, 02Ran@1 agreed on {'quantity': 8, 'time': 1, 'unit_price': 5} [id abf55c57-eaa5-40de-9129-fde711ddd38a]",abf55c57-eaa5-40de-9129-fde711ddd38a,product,1.0,622ef378-4fc4-40e4-a584-8eeb3d7eedb1,02Ran@1,str,['05Buy@2'],-1,False
7,"05Buy@2, 02Ran@1 agreed on {'quantity': 8, 'time': 1, 'unit_price': 1} [id 904679a9-d250-4bac-806b-5f3b9bd02d15]",904679a9-d250-4bac-806b-5f3b9bd02d15,product,1.0,da156883-fb08-40f9-b8ea-f645e01ab7a3,02Ran@1,str,['05Buy@2'],-1,False
8,"05Buy@2, 02Ran@1 agreed on {'quantity': 4, 'time': 1, 'unit_price': 2} [id 4add36a2-20cf-482a-8a42-d89d87ee25f9]",4add36a2-20cf-482a-8a42-d89d87ee25f9,product,1.0,94272f8d-f177-4b43-a205-95296551035d,02Ran@1,str,['05Buy@2'],-1,False
9,"04MyA@2, 02Ran@1 agreed on {'quantity': 9, 'time': 1, 'unit_price': 11} [id bc139706-1e81-49e2-b091-37012a60e303]",bc139706-1e81-49e2-b091-37012a60e303,product,1.0,8f7aeb78-0e1e-4d97-a187-fea7224c508c,02Ran@1,str,['04MyA@2'],-1,False
10,"05Buy@2, 02Ran@1 agreed on {'quantity': 1, 'time': 1, 'unit_price': 8} [id a6952b6d-e8da-4a44-97a4-9ed28a364aab]",a6952b6d-e8da-4a44-97a4-9ed28a364aab,product,1.0,78bb41d9-91b9-4b14-9e03-61a2e12a9b05,02Ran@1,str,['05Buy@2'],-1,False
11,"05Buy@2, 02Ran@1 agreed on {'quantity': 12, 'time': 2, 'unit_price': 1} [id 6dedda8d-5b99-4584-8d00-9f4bc0a9b734]",6dedda8d-5b99-4584-8d00-9f4bc0a9b734,product,1.0,f0f41299-cb2a-4368-a51c-8eb3a09a7f44,02Ran@1,str,['05Buy@2'],-1,False
12,"05Buy@2, 02Ran@1 agreed on {'quantity': 6, 'time': 2, 'unit_price': 1} [id d52f8ab7-fe43-44b7-a84d-9ca3f7f7a5b0]",d52f8ab7-fe43-44b7-a84d-9ca3f7f7a5b0,product,1.0,8b3fd04f-cf1c-473d-9ebb-3db14e016dfd,02Ran@1,str,['05Buy@2'],-1,False
13,"05Buy@2, 03Buy@1 agreed on {'quantity': 8, 'time': 2, 'unit_price': 14} [id 26b9e7fc-eeda-4af6-9d23-f0d90be8b5ac]",26b9e7fc-eeda-4af6-9d23-f0d90be8b5ac,product,1.0,a23cca81-f46b-4cc1-ab87-9185ddf9e080,03Buy@1,str,['05Buy@2'],-1,False
14,"05Buy@2, 02Ran@1 agreed on {'quantity': 6, 'time': 2, 'unit_price': 1} [id a1b28ae6-21ee-4328-a2ec-2eb8a2088b1b]",a1b28ae6-21ee-4328-a2ec-2eb8a2088b1b,product,1.0,94487ab1-6a00-44e3-8b7d-887078a6ac9e,02Ran@1,str,['05Buy@2'],-1,False
15,"05Buy@2, 02Ran@1 agreed on {'quantity': 9, 'time': 2, 'unit_price': 7} [id a0ec5712-1d2d-472b-82cd-c533f000ccfb]",a0ec5712-1d2d-472b-82cd-c533f000ccfb,product,1.0,2f56eb56-761f-4a78-b1a7-f44381d1a08b,02Ran@1,str,['05Buy@2'],-1,False
16,"05Buy@2, 03Buy@1 agreed on {'quantity': 12, 'time': 2, 'unit_price': 14} [id 0431e7eb-53f0-467e-91bb-4381af80d835]",0431e7eb-53f0-467e-91bb-4381af80d835,product,1.0,03efdeb7-7fdc-4f6e-bc2b-aafa49895695,03Buy@1,str,['05Buy@2'],-1,False
17,"05Buy@2, 02Ran@1 agreed on {'quantity': 11, 'time': 2, 'unit_price': 7} [id fba320aa-b9bf-4f41-b1bf-26c148db0a77]",fba320aa-b9bf-4f41-b1bf-26c148db0a77,product,1.0,9247e096-d182-4533-9c6e-ad867e0e1136,02Ran@1,str,['05Buy@2'],-1,False
18,"05Buy@2, 02Ran@1 agreed on {'quantity': 4, 'time': 2, 'unit_price': 3} [id 5a1e96df-bd5a-4f61-aed0-61c9f1b8c687]",5a1e96df-bd5a-4f61-aed0-61c9f1b8c687,product,1.0,c83b97c0-5b47-4266-8ad5-cf7396bba73e,02Ran@1,str,['05Buy@2'],-1,False
19,"05Buy@2, 02Ran@1 agreed on {'quantity': 5, 'time': 3, 'unit_price': 6} [id 45d66ca5-8bc6-4e65-bf84-a6086d8b3844]",45d66ca5-8bc6-4e65-bf84-a6086d8b3844,product,1.0,c3a17d28-de28-4a0d-b538-e6145ca5b522,02Ran@1,str,['05Buy@2'],-1,False
20,"05Buy@2, 02Ran@1 agreed on {'quantity': 5, 'time': 3, 'unit_price': 2} [id 244542f8-db64-4bba-b00d-4723858da9e1]",244542f8-db64-4bba-b00d-4723858da9e1,product,1.0,fa085237-92fb-47e8-9a4d-f5d4bedee24b,02Ran@1,str,['05Buy@2'],-1,False
21,"05Buy@2, 03Buy@1 agreed on {'quantity': 1, 'time': 3, 'unit_price': 13} [id 28787687-18d5-4988-8d84-96c3ff1d612f]",28787687-18d5-4988-8d84-96c3ff1d612f,product,1.0,70daae06-ea52-44f0-b355-5b520f1501e6,03Buy@1,str,['05Buy@2'],-1,False
22,"05Buy@2, 02Ran@1 agreed on {'quantity': 12, 'time': 3, 'unit_price': 14} [id c422a3d8-9e18-4b04-a12f-446ccedbe521]",c422a3d8-9e18-4b04-a12f-446ccedbe521,product,1.0,b9438b8e-a101-4e87-9377-26a8de80cd01,02Ran@1,str,['05Buy@2'],-1,False
