index,final_status,partners,partner_types,ended_at,requested_at,mechanism_type,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,current_offer,current_proposer,n_acceptances,new_offers
0,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,6,0.7192188994958997,0.35,False,False,"(3, 4, 1)",,2,False,,"(3, 4, 1)",b25487d1-c094-499e-ae1e-2bd30658582f,0,"[('b25487d1-c094-499e-ae1e-2bd30658582f', (3, 4, 1))]"
1,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,7,1.9991098269820213,0.4,False,False,"(1, 3, 1)",,2,False,,"(1, 3, 1)",656b9f1f-3784-480d-8213-37ded837b290,0,"[('656b9f1f-3784-480d-8213-37ded837b290', (1, 3, 1))]"
2,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,8,2.048767506144941,0.45,False,False,"(7, 6, 1)",,2,False,,"(7, 6, 1)",cc73fbb9-60a0-4cf3-a50f-b800c1ab14b7,0,[]
3,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,8,3.9994130581617355,0.45,False,False,"(2, 6, 1)",,2,False,,"(2, 6, 1)",68992756-f702-4749-9b63-9027753bc81c,0,"[('68992756-f702-4749-9b63-9027753bc81c', (2, 6, 1))]"
4,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,9,4.175396950915456,0.5,False,False,"(5, 6, 2)",,2,False,,"(5, 6, 2)",d0373378-c9d9-42cd-932d-d96577135a9b,0,"[('d0373378-c9d9-42cd-932d-d96577135a9b', (5, 6, 2))]"
5,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,9,2.9735904950648546,0.5,False,False,"(9, 4, 1)",,2,False,,"(9, 4, 1)",9b7048c7-cc9c-4798-8f18-5dbf53d4f985,0,[]
6,failed,"['01Dec@0', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,9,1.3769071223214269,0.5,False,False,"(18, 9, 45)",,2,False,,"(18, 9, 45)",3ff684c4-d2ec-4600-9185-4bd8bc145ec5,0,"[('3ff684c4-d2ec-4600-9185-4bd8bc145ec5', (18, 9, 45))]"
7,failed,"['01Dec@0', '02MyA@1']","['DecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,10,2.576035958714783,0.55,True,False,,,2,False,,"(18, 9, 24)",c5f0851f-7ee8-408a-8adf-858f2e0e71d3,0,"[('c5f0851f-7ee8-408a-8adf-858f2e0e71d3', (18, 9, 24))]"
8,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,4.083574415184557,0.55,False,False,"(1, 11, 1)",,2,False,,"(1, 11, 1)",3d4d0f1c-d653-4ba7-920f-cce1e8099df3,0,"[('3d4d0f1c-d653-4ba7-920f-cce1e8099df3', (1, 11, 1))]"
9,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,1.9300420666113496,0.55,False,False,"(5, 4, 3)",,2,False,,"(5, 4, 3)",b4f55695-cc1a-40cd-80d4-993298fe2245,0,"[('b4f55695-cc1a-40cd-80d4-993298fe2245', (5, 4, 3))]"
10,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,3.0164866084232926,0.55,False,False,"(4, 18, 1)",,2,False,,"(4, 18, 1)",bab11fb4-bef1-48ce-bdf4-211518e7c47a,0,[]
11,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,1.341928525827825,0.55,False,False,"(4, 3, 3)",,2,False,,"(4, 3, 3)",5b6143c7-0cd3-47d4-befa-409b05a22962,0,"[('5b6143c7-0cd3-47d4-befa-409b05a22962', (4, 3, 3))]"
12,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,3.516923294402659,0.55,False,False,"(3, 25, 1)",,2,False,,"(3, 25, 1)",4f18489e-5d35-4495-ab5f-767a32c206e8,0,"[('4f18489e-5d35-4495-ab5f-767a32c206e8', (3, 25, 1))]"
13,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,0.9368990687653422,0.55,False,False,"(4, 25, 1)",,2,False,,"(4, 25, 1)",a3a8cea3-e65d-499a-a0e4-3b7fd60692b9,0,"[('a3a8cea3-e65d-499a-a0e4-3b7fd60692b9', (4, 25, 1))]"
14,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,10,1.7500919988378882,0.55,False,False,"(7, 17, 1)",,2,False,,"(7, 17, 1)",7ec65927-d272-42cb-a29a-6914b954621f,0,[]
15,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,2.598496397025883,0.6,False,False,"(4, 38, 1)",,2,False,,"(4, 38, 1)",43bb2419-68d0-4fb0-968e-8a4950c6e6bb,0,"[('43bb2419-68d0-4fb0-968e-8a4950c6e6bb', (4, 38, 1))]"
16,failed,"['01Dec@0', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,3.193715532310307,0.6,False,False,"(8, 3, 45)",,2,False,,"(8, 3, 45)",e776457b-1380-464a-b376-eee6fa2643c1,0,"[('e776457b-1380-464a-b376-eee6fa2643c1', (8, 3, 45))]"
17,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,0.6106573911383748,0.6,False,False,"(2, 15, 2)",,2,False,,"(2, 15, 2)",befe98b6-578b-4dd6-ae3a-5bdf22efeff9,0,"[('befe98b6-578b-4dd6-ae3a-5bdf22efeff9', (2, 15, 2))]"
18,failed,"['01Dec@0', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,3.136640620417893,0.6,False,False,"(12, 8, 44)",,2,False,,"(12, 8, 44)",97b941cc-0e7c-4cc8-9ad1-80b25bcc3dd8,0,"[('97b941cc-0e7c-4cc8-9ad1-80b25bcc3dd8', (12, 8, 44))]"
19,failed,"['01Dec@0', '02MyA@1']","['DecentralizingAgent', 'MyAgent']",1,0,AgentMechanismInterface,False,False,True,11,4.250988440588117,0.6,True,False,,,2,False,,"(12, 7, 25)",8d841f14-f787-4e59-9a24-93440aa96bc6,0,"[('8d841f14-f787-4e59-9a24-93440aa96bc6', (12, 7, 25))]"
20,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,1.4511883594095707,0.6,False,False,"(8, 1, 1)",,2,False,,"(8, 1, 1)",709bb4ed-930f-40c7-9c5a-4f2ce1be4754,0,[]
21,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,0.6763287577778101,0.6,False,False,"(4, 7, 2)",,2,False,,"(4, 7, 2)",2ea129d7-f3c2-4304-b79a-6703063aad6c,0,"[('2ea129d7-f3c2-4304-b79a-6703063aad6c', (4, 7, 2))]"
22,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,11,2.0404938058927655,0.6,False,False,"(2, 13, 3)",,2,False,,"(2, 13, 3)",31c9f901-294c-4fb0-9dfd-be103264c669,0,"[('31c9f901-294c-4fb0-9dfd-be103264c669', (2, 13, 3))]"
23,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,1.2669274965301156,0.65,False,False,"(4, 13, 2)",,2,False,,"(4, 13, 2)",45d0c8bc-bbbb-46dd-8aee-6662f18a0d30,0,[]
24,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,3.2916421946138144,0.65,False,False,"(2, 3, 4)",,2,False,,"(2, 3, 4)",4eb8ce7c-eee2-4f52-9b8b-2d6a0a71d41d,0,[]
25,failed,"['01Dec@0', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,1.1464239517226815,0.65,False,False,"(4, 3, 46)",,2,False,,"(4, 3, 46)",ccd07b11-0f05-4677-9298-570c2beefee5,0,[]
26,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,0.7526973718777299,0.65,False,False,"(2, 26, 2)",,2,False,,"(2, 26, 2)",413e803c-5b12-4622-8b4d-2c300f3d9cc6,0,[]
27,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,4.417777459137142,0.65,False,False,"(3, 30, 1)",,2,False,,"(3, 30, 1)",a397d2d9-80ca-4930-b394-6d7629d893b9,0,"[('a397d2d9-80ca-4930-b394-6d7629d893b9', (3, 30, 1))]"
28,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,3.293008620850742,0.65,False,False,"(1, 6, 4)",,2,False,,"(1, 6, 4)",fa8c940e-f6e3-4117-aebf-02fbf201de55,0,"[('fa8c940e-f6e3-4117-aebf-02fbf201de55', (1, 6, 4))]"
29,failed,"['04Dec@2', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,4.048452950082719,0.65,False,False,"(7, 1, 1)",,2,False,,"(7, 1, 1)",373af58b-c948-41b5-94f9-552a524e9a0a,0,"[('373af58b-c948-41b5-94f9-552a524e9a0a', (7, 1, 1))]"
30,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,12,4.15044869761914,0.65,False,False,"(1, 7, 3)",,2,False,,"(1, 7, 3)",f25ccac2-b7b8-44b8-8821-a8217ba17ee8,0,"[('f25ccac2-b7b8-44b8-8821-a8217ba17ee8', (1, 7, 3))]"
31,failed,"['04Dec@2', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,1.050567957572639,0.7,False,False,"(4, 4, 5)",,2,False,,"(4, 4, 5)",c5b556d0-7840-44f1-aacc-ffc40bb40cb5,0,[]
32,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,1.721326133236289,0.7,False,False,"(2, 40, 4)",,2,False,,"(2, 40, 4)",949a7a74-a9d9-4095-9f2f-aa16f3b0d440,0,[]
33,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,0.8651874987408519,0.7,False,False,"(3, 21, 3)",,2,False,,"(3, 21, 3)",2fcaee16-f66f-4af1-aea2-e519b6836871,0,[]
34,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,2.9754013000056148,0.7,False,False,"(3, 2, 3)",,2,False,,"(3, 2, 3)",c832a734-f291-4689-9f60-bb833ed7a7bb,0,"[('c832a734-f291-4689-9f60-bb833ed7a7bb', (3, 2, 3))]"
35,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,3.2333065569400787,0.7,False,False,"(1, 6, 5)",,2,False,,"(1, 6, 5)",cc81ac13-c92c-4a48-90e4-5cad887b07e4,0,[]
36,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,4.0753346886485815,0.7,False,False,"(3, 44, 4)",,2,False,,"(3, 44, 4)",2dc60327-9575-4691-b952-7017cd34e98c,0,"[('2dc60327-9575-4691-b952-7017cd34e98c', (3, 44, 4))]"
37,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,4.1413088999688625,0.7,False,False,"(2, 20, 4)",,2,False,,"(2, 20, 4)",d2aab98f-f0f4-4816-8930-1f85dfb16a88,0,[]
38,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,2.3494134480133653,0.7,False,False,"(5, 31, 5)",,2,False,,"(5, 31, 5)",294b3908-b324-4e1b-96e4-c12a6ebac706,0,"[('294b3908-b324-4e1b-96e4-c12a6ebac706', (5, 31, 5))]"
39,failed,"['04Dec@2', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,0.7294315369799733,0.7,False,False,"(4, 1, 2)",,2,False,,"(4, 1, 2)",7133808d-53a3-4090-b66f-6c06bbf911cd,0,"[('7133808d-53a3-4090-b66f-6c06bbf911cd', (4, 1, 2))]"
40,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,2.0720124933868647,0.7,False,False,"(6, 32, 5)",,2,False,,"(6, 32, 5)",54005cc9-34dd-4396-8607-ef75db219b0c,0,"[('54005cc9-34dd-4396-8607-ef75db219b0c', (6, 32, 5))]"
41,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,4.423479996621609,0.7,False,False,"(4, 9, 5)",,2,False,,"(4, 9, 5)",77a3cc0e-b201-4225-a560-6673ebbedddb,0,[]
42,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,3.80370840895921,0.7,False,False,"(3, 43, 4)",,2,False,,"(3, 43, 4)",c117edcd-06c2-418c-8481-b4c57c7f317d,0,"[('c117edcd-06c2-418c-8481-b4c57c7f317d', (3, 43, 4))]"
43,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,1.6780637381598353,0.7,False,False,"(5, 21, 4)",,2,False,,"(5, 21, 4)",2a5257ef-d0ba-4744-8b3f-c01bb7d44bb2,0,[]
44,failed,"['01Dec@0', '03Ran@1']","['DecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,0.9511079424992204,0.7,False,False,"(1, 9, 45)",,2,False,,"(1, 9, 45)",2d036cd4-adec-49e3-af06-ae9f481c66fb,0,"[('2d036cd4-adec-49e3-af06-ae9f481c66fb', (1, 9, 45))]"
45,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,1.0603210544213653,0.7,False,False,"(4, 34, 4)",,2,False,,"(4, 34, 4)",56f784fd-b36a-40b8-beea-e60c0e0bcd4b,0,"[('56f784fd-b36a-40b8-beea-e60c0e0bcd4b', (4, 34, 4))]"
46,failed,"['05Ind@2', '03Ran@1']","['IndDecentralizingAgent', 'RandomAgent']",1,0,AgentMechanismInterface,False,False,True,13,3.152399397455156,0.7,False,False,"(5, 43, 4)",,2,False,,"(5, 43, 4)",9003cdf7-69ca-4b18-9bdb-3913f933a3ad,0,"[('9003cdf7-69ca-4b18-9bdb-3913f933a3ad', (5, 43, 4))]"
