index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"02MyA@1, 01Ran@0 agreed on {'quantity': 10, 'time': 2, 'unit_price': 4} [id 17eec908-b740-43e6-8996-5568bc3f838d]",17eec908-b740-43e6-8996-5568bc3f838d,product,1.0,6fe15c51-8712-42a8-8f21-9f1b0f771b57,01Ran@0,str,['02MyA@1'],-1,False
1,"03Dec@1, 00Ran@0 agreed on {'quantity': 5, 'time': 2, 'unit_price': 1} [id 929c3f9d-787e-4b99-bf68-74d95e67de83]",929c3f9d-787e-4b99-bf68-74d95e67de83,product,1.0,af002607-e00b-4e4b-a452-a9ed760e9f7d,00Ran@0,str,['03Dec@1'],-1,False
2,"02MyA@1, 00Ran@0 agreed on {'quantity': 2, 'time': 2, 'unit_price': 1} [id db72d253-eb90-4dc5-ab6e-e360c003657c]",db72d253-eb90-4dc5-ab6e-e360c003657c,product,1.0,0f551fc7-afb2-49c3-b71b-6f82a6b02f00,00Ran@0,str,['02MyA@1'],-1,False
3,"02MyA@1, 00Ran@0 agreed on {'quantity': 1, 'time': 2, 'unit_price': 1} [id 4303f6e7-66ff-408e-b6b4-a80f96ed68ad]",4303f6e7-66ff-408e-b6b4-a80f96ed68ad,product,1.0,dfbfa721-1271-4b07-b9f9-87a88c18d213,00Ran@0,str,['02MyA@1'],-1,False
4,"02MyA@1, 01Ran@0 agreed on {'quantity': 7, 'time': 2, 'unit_price': 1} [id f3aff981-e31a-4f9b-ae1d-320fab179ffa]",f3aff981-e31a-4f9b-ae1d-320fab179ffa,product,1.0,11384ee5-0a03-4fa6-a81a-8952a24a7e61,01Ran@0,str,['02MyA@1'],-1,False
5,"03Dec@1, 00Ran@0 agreed on {'quantity': 4, 'time': 3, 'unit_price': 1} [id e257bfbe-d112-4460-8d25-d5fadb126e88]",e257bfbe-d112-4460-8d25-d5fadb126e88,product,1.0,84341d17-4103-413c-ae2b-0a725d445a6b,00Ran@0,str,['03Dec@1'],-1,False
6,"BUYER, 04Ind@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 49} [id e098b3dd-4400-485c-967b-a923a945572f]",e098b3dd-4400-485c-967b-a923a945572f,product,1.0,3fbae8b9-c367-45fc-a38b-f39d79301bf5,04Ind@2,str,['BUYER'],-1,False
7,"BUYER, 05Buy@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 49} [id 6d1cbdd4-68ae-4abb-9575-1fe52adf1bde]",6d1cbdd4-68ae-4abb-9575-1fe52adf1bde,product,1.0,c1d92c65-c1e4-4331-9359-1cb0b6a0ef87,05Buy@2,str,['BUYER'],-1,False
8,"BUYER, 04Ind@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 49} [id 771cbec8-b281-4371-9175-7e0be93fab6d]",771cbec8-b281-4371-9175-7e0be93fab6d,product,1.0,4afbb708-2978-4a28-bb7d-7bba28997c21,04Ind@2,str,['BUYER'],-1,False
9,"BUYER, 05Buy@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 49} [id ed25d4cd-c608-47b9-9ef8-30445748f02a]",ed25d4cd-c608-47b9-9ef8-30445748f02a,product,1.0,eac7f894-c3c9-4eb1-a943-ea7db955aae7,05Buy@2,str,['BUYER'],-1,False
