index,contract,contract_id,type,level,id,perpetrator,perpetrator_type,victims,step,resolved
0,"BUYER, 04Buy@2 agreed on {'time': 3, 'quantity': 1, 'unit_price': 50} [id 485461fc-a97f-4f67-aa64-42e9fa034f0c]",485461fc-a97f-4f67-aa64-42e9fa034f0c,product,1.0,0db95ff8-78d1-4775-828b-8d646f438ac3,04Buy@2,str,['BUYER'],-1,False
1,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 50} [id d31266e2-aa51-4f4c-b4d4-1472a800b162]",d31266e2-aa51-4f4c-b4d4-1472a800b162,product,1.0,2927c958-70b6-418e-b550-47a1fbc93146,05Dec@2,str,['BUYER'],-1,False
2,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 50} [id f41a6b3b-2225-40ae-927e-1962f40fae1e]",f41a6b3b-2225-40ae-927e-1962f40fae1e,product,1.0,e180a446-6e23-4d24-ad35-f663e1ca64b7,05Dec@2,str,['BUYER'],-1,False
3,"BUYER, 04Buy@2 agreed on {'time': 3, 'quantity': 4, 'unit_price': 50} [id 4d5d8c03-50f5-4837-a72a-38ce3db6970e]",4d5d8c03-50f5-4837-a72a-38ce3db6970e,product,1.0,21d6c857-0591-4eac-948a-ac13cdcda2c0,04Buy@2,str,['BUYER'],-1,False
4,"BUYER, 04Buy@2 agreed on {'time': 3, 'quantity': 3, 'unit_price': 50} [id da3da716-9018-400f-a79c-96ba9011c0aa]",da3da716-9018-400f-a79c-96ba9011c0aa,product,1.0,6055b75f-03a2-42d5-86a8-27dcc0d984aa,04Buy@2,str,['BUYER'],-1,False
5,"BUYER, 04Buy@2 agreed on {'time': 3, 'quantity': 2, 'unit_price': 50} [id 79949b0f-72f7-42de-b3c5-68929042910b]",79949b0f-72f7-42de-b3c5-68929042910b,product,1.0,c5bb620f-fbca-462f-ae8d-bba3c684eac1,04Buy@2,str,['BUYER'],-1,False
6,"BUYER, 05Dec@2 agreed on {'time': 3, 'quantity': 4, 'unit_price': 50} [id 52c10474-4423-4955-8b18-ae2b26379b68]",52c10474-4423-4955-8b18-ae2b26379b68,product,1.0,d9896995-091e-40d4-aed5-8cd17c7be698,05Dec@2,str,['BUYER'],-1,False
7,"BUYER, 05Dec@2 agreed on {'time': 4, 'quantity': 3, 'unit_price': 50} [id 343249e1-c406-4929-a136-57537b6616ce]",343249e1-c406-4929-a136-57537b6616ce,product,1.0,4048117c-5fcb-4050-baf9-b81fb4dc5cb8,05Dec@2,str,['BUYER'],-1,False
8,"BUYER, 04Buy@2 agreed on {'time': 4, 'quantity': 3, 'unit_price': 50} [id 3c1a8d63-e190-49dd-ad49-da64f44672f6]",3c1a8d63-e190-49dd-ad49-da64f44672f6,product,1.0,dcbfd60c-2f0a-4398-8444-b9c155ddd5b5,04Buy@2,str,['BUYER'],-1,False
9,"BUYER, 04Buy@2 agreed on {'time': 4, 'quantity': 3, 'unit_price': 50} [id b8c446f5-3f0a-4d46-bef2-e4c7771c29e2]",b8c446f5-3f0a-4d46-bef2-e4c7771c29e2,product,1.0,66cba981-c5fd-4c26-9e59-9aeb17004dba,04Buy@2,str,['BUYER'],-1,False
